ScholarshipId,ApplicantId,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
56732,56732,,hayir,evet,ege cagdas egitim vakfi,300-500
56733,56733,,hayir,evet,kyk,500 ve uzeri
56734,56734,,hayir,hayir,,
56735,56735,,hayir,hayir,,
56736,56736,,hayir,hayir,,
56737,56737,,hayir,hayir,,
56738,56738,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
56739,56739,,hayir,hayir,,
56740,56740,,hayir,hayir,,
56741,56741,,hayir,evet,itu gelistirme akfi,300-500
56742,56742,,hayir,hayir,,
56743,56743,,hayir,hayir,,
56744,56744,,hayir,evet,kyk,500 ve uzeri
56745,56745,,hayir,hayir,,
56746,56746,,hayir,hayir,,
56747,56747,,hayir,hayir,,
56748,56748,,hayir,evet,super holding,300-500
56749,56749,,hayir,hayir,,
56750,56750,,hayir,hayir,,
56751,56751,,hayir,hayir,,
56752,56752,,hayir,evet,kyk,500 ve uzeri
56753,56753,,hayir,hayir,,
56754,56754,,hayir,hayir,,
56755,56755,,hayir,evet,bir is insanindan aliyorum.,300-500
56756,56756,,hayir,hayir,,
56757,56757,,hayir,hayir,,
56758,56758,,hayir,hayir,,
56759,56759,,hayir,hayir,,
56760,56760,,hayir,hayir,,
56761,56761,,hayir,hayir,,
56762,56762,,hayir,hayir,,
56763,56763,,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
56764,56764,,hayir,hayir,,
56765,56765,,hayir,hayir,,
56766,56766,,hayir,hayir,,
56767,56767,,hayir,evet,kyk,500 ve uzeri
56768,56768,,hayir,hayir,,
56769,56769,,hayir,hayir,,
56770,56770,,hayir,evet,kyk,500 ve uzeri
56771,56771,,hayir,hayir,,
56772,56772,,hayir,hayir,,
56773,56773,,hayir,evet,kyk bursu,500 ve uzeri
56774,56774,,hayir,evet,kyk,500 ve uzeri
56775,56775,,hayir,hayir,,
56776,56776,,hayir,evet,koc vakfi,500 ve uzeri
56777,56777,,hayir,hayir,,
56778,56778,,hayir,hayir,,
56779,56779,,hayir,evet,kyk,500 ve uzeri
56780,56780,,hayir,hayir,,
56781,56781,,hayir,hayir,,
56782,56782,,hayir,hayir,,
56783,56783,,hayir,hayir,,
56784,56784,,hayir,hayir,,
56785,56785,,hayir,hayir,,
56786,56786,,hayir,hayir,,
56787,56787,,hayir,hayir,,
56788,56788,,hayir,evet,faydasi cok vafki,500 ve uzeri
56789,56789,,hayir,evet,yuksekogrenim kredi ve yurtlar kurumu,500 ve uzeri
56790,56790,,hayir,hayir,,
56791,56791,,hayir,hayir,,
56792,56792,,hayir,hayir,,
56793,56793,,hayir,hayir,,
56794,56794,,hayir,hayir,,
56795,56795,,hayir,hayir,,
56796,56796,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
56797,56797,,hayir,hayir,,
56798,56798,,hayir,evet,kyk,500 ve uzeri
56799,56799,,hayir,evet,kyk,500 ve uzeri
56800,56800,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
56801,56801,,hayir,evet,kyk,300-500
56802,56802,,hayir,hayir,,
56803,56803,,hayir,hayir,,
56804,56804,,hayir,hayir,,
56805,56805,,hayir,hayir,,
56806,56806,,hayir,hayir,,
56807,56807,,hayir,evet,kyk,500 ve uzeri
56808,56808,,hayir,hayir,,
56809,56809,,hayir,hayir,,
56810,56810,,hayir,evet,cydd,300-500
56811,56811,,hayir,hayir,,
56812,56812,,hayir,hayir,,
56813,56813,,hayir,hayir,,
56814,56814,,hayir,hayir,,
56815,56815,,hayir,hayir,,
56816,56816,,hayir,hayir,,diger
56817,56817,,hayir,hayir,,
56818,56818,,hayir,hayir,,
56819,56819,,hayir,hayir,,
56820,56820,,hayir,hayir,,
56821,56821,,hayir,hayir,,
56822,56822,,hayir,evet,kyk,500 ve uzeri
56823,56823,,hayir,hayir,,
56824,56824,,hayir,hayir,,
56825,56825,,hayir,hayir,,
56826,56826,,hayir,hayir,,
56827,56827,,hayir,evet,geri odemesiz kyk bursu almaktayim.,500 ve uzeri
56828,56828,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
56829,56829,,hayir,evet,kyk,500 ve uzeri
56830,56830,,hayir,hayir,,
56831,56831,,hayir,hayir,,
56832,56832,,hayir,hayir,,
56833,56833,,hayir,hayir,,
56834,56834,,hayir,hayir,,
56835,56835,,hayir,evet,kyk,500 ve uzeri
56836,56836,,hayir,hayir,,
56837,56837,,hayir,evet,kyk,500 ve uzeri
56838,56838,,hayir,hayir,,
56839,56839,,hayir,hayir,,
56840,56840,,hayir,hayir,,
56841,56841,,hayir,hayir,,
56842,56842,,hayir,evet,kyk,500 ve uzeri
56843,56843,,hayir,hayir,,
56844,56844,,hayir,hayir,,
56845,56845,,hayir,hayir,,
56846,56846,,hayir,hayir,,
56847,56847,,hayir,hayir,,
56848,56848,,hayir,hayir,,
56849,56849,,hayir,evet,gsb,500 ve uzeri
56850,56850,,hayir,hayir,,
56851,56851,,hayir,hayir,,
56852,56852,,hayir,hayir,,
56853,56853,,hayir,evet,kyk,500 ve uzeri
56854,56854,,hayir,hayir,,
56855,56855,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
56856,56856,,hayir,hayir,,
56857,56857,,hayir,hayir,,
56858,56858,,hayir,hayir,,
56859,56859,,hayir,hayir,,
56860,56860,,hayir,evet,kyk,500 ve uzeri
56861,56861,,hayir,hayir,,
56862,56862,,hayir,hayir,,
56863,56863,,hayir,hayir,,
56864,56864,,hayir,hayir,,
56865,56865,,hayir,hayir,,
56866,56866,,hayir,evet,turk egitim vakfi,500 ve uzeri
56867,56867,,hayir,hayir,,
56868,56868,,hayir,evet,kyk,500 ve uzeri
56869,56869,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
56870,56870,,hayir,hayir,,
56871,56871,,hayir,hayir,,
56872,56872,,hayir,hayir,,
56873,56873,,hayir,evet,kyk ogrenim kredisi ve erzurum vakiflalar bolge mudurlugu,300-500
56874,56874,,hayir,hayir,,
56875,56875,,hayir,hayir,,
56876,56876,,hayir,hayir,,
56877,56877,,hayir,evet,kyk bursu,500 ve uzeri
56878,56878,,hayir,hayir,,
56879,56879,,hayir,hayir,,
56880,56880,,hayir,hayir,,
56881,56881,,hayir,hayir,,
56882,56882,,hayir,hayir,,
56883,56883,,hayir,hayir,,
56884,56884,,hayir,hayir,,
56885,56885,,hayir,hayir,,
56886,56886,,hayir,hayir,,
56887,56887,,hayir,evet,kyk bursu,500 ve uzeri
56888,56888,,hayir,hayir,,
56889,56889,,hayir,hayir,,
56890,56890,,hayir,hayir,,
56891,56891,,hayir,hayir,,
56892,56892,,hayir,hayir,,
56893,56893,,hayir,evet,kredi ve yurtlar kurumu,
56894,56894,,hayir,hayir,,
56895,56895,,hayir,hayir,,
56896,56896,,hayir,hayir,,
56897,56897,,hayir,hayir,,
56898,56898,,hayir,hayir,,
56899,56899,,hayir,hayir,,
56900,56900,,hayir,evet,devlet,500 ve uzeri
56901,56901,,hayir,evet,kredi yurtlar mudurlugu,300-500
56902,56902,,hayir,evet,cagdas yasami destekleme dernegi,diger
56903,56903,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
56904,56904,,hayir,hayir,,
56905,56905,,hayir,hayir,,
56906,56906,,hayir,hayir,,
56907,56907,,hayir,hayir,,
56908,56908,,hayir,hayir,,
56909,56909,,hayir,hayir,,
56910,56910,,hayir,hayir,,
56911,56911,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
56912,56912,,hayir,hayir,,
56913,56913,,hayir,hayir,,
56914,56914,,hayir,hayir,,
56915,56915,,hayir,hayir,,
56916,56916,,hayir,hayir,,
56917,56917,,hayir,hayir,,
56918,56918,,hayir,hayir,,
56919,56919,,hayir,hayir,,
56920,56920,,hayir,hayir,,
56921,56921,,hayir,evet,kyk,500 ve uzeri
56922,56922,,hayir,hayir,,
56923,56923,,hayir,evet,kyk,500 ve uzeri
56924,56924,,hayir,evet,hayi,
56925,56925,,hayir,hayir,,
56926,56926,,hayir,hayir,,
56927,56927,,hayir,evet,kyk,500 ve uzeri
56928,56928,,hayir,hayir,,
56929,56929,,hayir,hayir,,
56930,56930,,hayir,hayir,,
56931,56931,,hayir,hayir,,
56932,56932,,hayir,hayir,,
56933,56933,,hayir,evet,kyk,500 ve uzeri
56934,56934,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
56935,56935,,hayir,hayir,,
56936,56936,,hayir,evet,bogazici universitesi vakfi,300-500
56937,56937,,hayir,evet,kyk,500 ve uzeri
56938,56938,,hayir,hayir,,
56939,56939,,hayir,hayir,,
56940,56940,,hayir,evet,ky,
56941,56941,,hayir,evet,kyk,500 ve uzeri
56942,56942,,hayir,hayir,,
56943,56943,,hayir,hayir,,
56944,56944,,hayir,hayir,,
56945,56945,,hayir,evet,enka vakfi,300-500
56946,56946,,hayir,hayir,,
56947,56947,,hayir,hayir,,
56948,56948,,hayir,hayir,,
56949,56949,,hayir,hayir,,
56950,56950,,hayir,hayir,,
56951,56951,,hayir,hayir,,
56952,56952,,hayir,evet,kyk,500 ve uzeri
56953,56953,,hayir,hayir,,
56954,56954,,hayir,hayir,,
56955,56955,,hayir,evet,itu gelistirme vakfi,300-500
56956,56956,,hayir,hayir,,
56957,56957,,hayir,hayir,,
56958,56958,,hayir,hayir,,
56959,56959,,hayir,hayir,,
56960,56960,,hayir,hayir,,
56961,56961,,hayir,hayir,,
56962,56962,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
56963,56963,,hayir,evet,bir adim var vakfi,500 ve uzeri
56964,56964,,hayir,hayir,,
56965,56965,,hayir,hayir,,
56966,56966,,hayir,hayir,,
56967,56967,,hayir,hayir,,
56968,56968,,hayir,hayir,,
56969,56969,,hayir,hayir,,
56970,56970,,hayir,hayir,,
56971,56971,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
56972,56972,,hayir,hayir,,
56973,56973,,hayir,hayir,,
56974,56974,,hayir,hayir,,
56975,56975,,hayir,hayir,,
56976,56976,,hayir,hayir,,
56977,56977,,hayir,hayir,,
56978,56978,,hayir,hayir,,
56979,56979,,hayir,hayir,,
56980,56980,,hayir,hayir,,
56981,56981,,hayir,evet,devlet,500 ve uzeri
56982,56982,,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
56983,56983,,hayir,hayir,,
56984,56984,,hayir,hayir,,
56985,56985,,hayir,hayir,,
56986,56986,,hayir,evet,turkiye diyanet vakfi,diger
56987,56987,,hayir,hayir,,
56988,56988,,hayir,hayir,,
56989,56989,,hayir,evet,cydd,300-500
56990,56990,,hayir,evet,kyk-igdir vakfi,500 ve uzeri
56991,56991,,hayir,hayir,,
56992,56992,,hayir,evet,tubitak,500 ve uzeri
56993,56993,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
56994,56994,,hayir,hayir,,
56995,56995,,hayir,hayir,,
56996,56996,,hayir,hayir,,
56997,56997,,hayir,hayir,,
56998,56998,,hayir,hayir,,
56999,56999,,hayir,hayir,,
57000,57000,,hayir,evet,koc vakfi,500 ve uzeri
57001,57001,,hayir,evet,erko,
57002,57002,,hayir,hayir,,
57003,57003,,hayir,hayir,,
57004,57004,,hayir,evet,kyk,500 ve uzeri
57005,57005,,hayir,hayir,,
57006,57006,,hayir,hayir,,
57007,57007,,hayir,hayir,,
57008,57008,,hayir,evet,kyk,500 ve uzeri
57009,57009,,hayir,hayir,,
57010,57010,,hayir,hayir,,
57011,57011,,hayir,hayir,,
57012,57012,,hayir,hayir,,
57013,57013,,hayir,hayir,,
57014,57014,,hayir,hayir,,
57015,57015,,hayir,hayir,,
57016,57016,,hayir,hayir,,
57017,57017,,hayir,hayir,,
57018,57018,,hayir,evet,kyk,500 ve uzeri
57019,57019,,hayir,evet,cydd,diger
57020,57020,,hayir,hayir,,
57021,57021,,hayir,hayir,,
57022,57022,,hayir,hayir,,
57023,57023,,hayir,evet,kyk,500 ve uzeri
57024,57024,,hayir,hayir,,
57025,57025,,hayir,evet,k,500 ve uzeri
57026,57026,,hayir,evet,kyk,500 ve uzeri
57027,57027,,hayir,hayir,,
57028,57028,,hayir,hayir,,
57029,57029,,hayir,hayir,,
57030,57030,,hayir,hayir,,
57031,57031,,hayir,hayir,,
57032,57032,,hayir,hayir,,
57033,57033,,hayir,hayir,,
57034,57034,,hayir,hayir,,
57035,57035,,hayir,hayir,,
57036,57036,,hayir,hayir,,
57037,57037,,hayir,hayir,,
57038,57038,,hayir,hayir,,
57039,57039,,hayir,hayir,,
57040,57040,,hayir,evet,ky,500 ve uzeri
57041,57041,,hayir,evet,kredi ve yurtlar kurumu ve istanbul sanayi odasi vakfi,500 ve uzeri
57042,57042,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
57043,57043,,hayir,evet,ky,500 ve uzeri
57044,57044,,hayir,evet,kyk,500 ve uzeri
57045,57045,,hayir,evet,kyk,500 ve uzeri
57046,57046,,hayir,hayir,,
57047,57047,,hayir,hayir,,
57048,57048,,hayir,hayir,,
57049,57049,,hayir,evet,kyk,500 ve uzeri
57050,57050,,hayir,hayir,,
57051,57051,,hayir,hayir,,
57052,57052,,hayir,hayir,,
57053,57053,,hayir,evet,kyk,500 ve uzeri
57054,57054,,hayir,evet,devlet,500 ve uzeri
57055,57055,,hayir,hayir,,
57056,57056,,hayir,hayir,,
57057,57057,,hayir,hayir,,
57058,57058,,hayir,hayir,,
57059,57059,,hayir,hayir,,
57060,57060,,hayir,hayir,,
57061,57061,,hayir,hayir,,
57062,57062,,hayir,hayir,,
57063,57063,,hayir,hayir,,
57064,57064,,hayir,hayir,,
57065,57065,,hayir,evet,tubitak,500 ve uzeri
57066,57066,,hayir,hayir,,
57067,57067,,hayir,evet,kyk,300-500
57068,57068,,hayir,evet,alikev vakfi,diger
57069,57069,,hayir,hayir,,
57070,57070,,hayir,hayir,,
57071,57071,,hayir,evet,kyk,500 ve uzeri
57072,57072,,hayir,hayir,,
57073,57073,,hayir,hayir,,
57074,57074,,hayir,hayir,,
57075,57075,,hayir,hayir,,
57076,57076,,hayir,hayir,,
57077,57077,,hayir,hayir,,
57078,57078,,hayir,hayir,,
57079,57079,,hayir,evet,kyk bursu ve sivas hizmet vakfi,500 ve uzeri
57080,57080,,hayir,hayir,,
57081,57081,,hayir,evet,kyk ve tog vakfi&elidor isbirliginde bir projeden 300 lira aliyorum,500 ve uzeri
57082,57082,,hayir,evet,kyk,500 ve uzeri
57083,57083,,hayir,evet,kyk,500 ve uzeri
57084,57084,,hayir,evet,kyk,500 ve uzeri
57085,57085,,hayir,hayir,,
57086,57086,,hayir,evet,kyk,diger
57087,57087,,hayir,evet,kyk,500 ve uzeri
57088,57088,,hayir,evet,devlet,500 ve uzeri
57089,57089,,hayir,evet,cagdas yasami destekleme dernegi,300-500
57090,57090,,hayir,evet,kyk,500 ve uzeri
57091,57091,,hayir,hayir,,
57092,57092,,hayir,hayir,,
57093,57093,,hayir,evet,kyk,500 ve uzeri
57094,57094,,hayir,evet,kyk devlet bursu,500 ve uzeri
57095,57095,,hayir,hayir,,
57096,57096,,hayir,hayir,,
57097,57097,,hayir,hayir,,
57098,57098,,hayir,hayir,,
57099,57099,,hayir,hayir,,
57100,57100,,hayir,hayir,,
57101,57101,,hayir,hayir,,
57102,57102,,hayir,evet,kilim mobilya'dan aylik 200 tl ve kyk'dan 650 tl burs aliyorum,diger
57103,57103,,hayir,evet,kyk,500 ve uzeri
57104,57104,,hayir,hayir,,
57105,57105,,hayir,hayir,,
57106,57106,,hayir,evet,kyk,500 ve uzeri
57107,57107,,hayir,evet,ky,500 ve uzeri
57108,57108,,hayir,evet,kyk devlet bursu,500 ve uzeri
57109,57109,,hayir,hayir,,
57110,57110,,hayir,hayir,,
57111,57111,,hayir,evet,kyk bursu,500 ve uzeri
57112,57112,,hayir,evet,kyk,500 ve uzeri
57113,57113,,hayir,evet,kyk,500 ve uzeri
57114,57114,,hayir,hayir,,
57115,57115,,hayir,evet,kyk bursu,500 ve uzeri
57116,57116,,hayir,hayir,,
57117,57117,,hayir,hayir,,
57118,57118,,hayir,hayir,,
57119,57119,,hayir,hayir,,
57120,57120,,hayir,hayir,,
57121,57121,,hayir,evet,kyk bursu,500 ve uzeri
57122,57122,,hayir,evet,kyk bursu devlet,500 ve uzeri
57123,57123,,hayir,hayir,,
57124,57124,,hayir,hayir,,
57125,57125,,hayir,hayir,,
57126,57126,,hayir,hayir,,
57127,57127,,hayir,evet,kyk,500 ve uzeri
57128,57128,,hayir,hayir,,
57129,57129,,hayir,hayir,,
57130,57130,,hayir,evet,kyk,500 ve uzeri
57131,57131,,hayir,evet,kyk,500 ve uzeri
57132,57132,,hayir,hayir,,
57133,57133,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57134,57134,,hayir,evet,kyk,500 ve uzeri
57135,57135,,hayir,evet,ibb,300-500
57136,57136,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57137,57137,,hayir,evet,kyk,500 ve uzeri
57138,57138,,hayir,evet,kyk,500 ve uzeri
57139,57139,,hayir,hayir,,
57140,57140,,hayir,evet,kyk,500 ve uzeri
57141,57141,,hayir,hayir,,
57142,57142,,hayir,hayir,,
57143,57143,,hayir,evet,kredi ve yurtlar kurulundan burs aliyorum.,500 ve uzeri
57144,57144,,hayir,hayir,,
57145,57145,,hayir,hayir,,
57146,57146,,hayir,evet,t.c vakiflar genel mudurlugu,300-500
57147,57147,,hayir,hayir,,
57148,57148,,hayir,hayir,,
57149,57149,,hayir,hayir,,
57150,57150,,hayir,evet,kyk,500 ve uzeri
57151,57151,,hayir,evet,kyk,500 ve uzeri
57152,57152,,hayir,hayir,,
57153,57153,,hayir,hayir,,
57154,57154,,hayir,hayir,,
57155,57155,,hayir,evet,kyk,300-500
57156,57156,,hayir,hayir,,
57157,57157,,hayir,hayir,,
57158,57158,,hayir,evet,k,
57159,57159,,hayir,hayir,,
57160,57160,,hayir,hayir,,
57161,57161,,hayir,evet,kyk,500 ve uzeri
57162,57162,,hayir,hayir,,
57163,57163,,hayir,evet,devlet,500 ve uzeri
57164,57164,,hayir,hayir,,
57165,57165,,hayir,evet,kyk,500 ve uzeri
57166,57166,,hayir,hayir,,
57167,57167,,hayir,hayir,,
57168,57168,,hayir,hayir,,
57169,57169,,hayir,evet,genclik ve spor bakanligi,300-500
57170,57170,,hayir,evet,kyk bursu spor ve genclik bakanligi,500 ve uzeri
57171,57171,,hayir,hayir,,
57172,57172,,hayir,hayir,,
57173,57173,,hayir,hayir,,
57174,57174,,hayir,hayir,,
57175,57175,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57176,57176,,hayir,hayir,,500 ve uzeri
57177,57177,,hayir,hayir,,
57178,57178,,hayir,evet,devlet bursu,500 ve uzeri
57179,57179,,hayir,hayir,,
57180,57180,,hayir,hayir,,
57181,57181,,hayir,evet,kredi ve yurtlar kurumu ogrenim bursu,500 ve uzeri
57182,57182,,hayir,hayir,,
57183,57183,,hayir,hayir,,
57184,57184,,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
57185,57185,,hayir,evet,kyk,500 ve uzeri
57186,57186,,hayir,hayir,,
57187,57187,,hayir,hayir,,
57188,57188,,hayir,hayir,,
57189,57189,,hayir,hayir,,
57190,57190,,hayir,hayir,,
57191,57191,,hayir,hayir,,
57192,57192,,hayir,hayir,,
57193,57193,,hayir,hayir,,
57194,57194,,hayir,hayir,,
57195,57195,,hayir,hayir,,
57196,57196,,hayir,hayir,,
57197,57197,,hayir,hayir,,
57198,57198,,hayir,evet,anadolu vakfi,500 ve uzeri
57199,57199,,hayir,hayir,,
57200,57200,,hayir,hayir,,
57201,57201,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
57202,57202,,hayir,hayir,,
57203,57203,,hayir,hayir,,
57204,57204,,hayir,hayir,,
57205,57205,,hayir,hayir,,
57206,57206,,hayir,hayir,,
57207,57207,,hayir,hayir,,
57208,57208,,hayir,hayir,,
57209,57209,,hayir,hayir,,
57210,57210,,hayir,hayir,,
57211,57211,,hayir,hayir,,
57212,57212,,hayir,hayir,,
57213,57213,,hayir,evet,kyk,500 ve uzeri
57214,57214,,hayir,hayir,,
57215,57215,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57216,57216,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57217,57217,,hayir,evet,kyk,500 ve uzeri
57218,57218,,hayir,evet,kyk,500 ve uzeri
57219,57219,,hayir,hayir,,
57220,57220,,hayir,evet,cesvak vakfi,300-500
57221,57221,,hayir,evet,kyk,500 ve uzeri
57222,57222,,hayir,hayir,,
57223,57223,,hayir,hayir,,
57224,57224,,hayir,hayir,,
57225,57225,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
57226,57226,,hayir,evet,kyk kredi bursu (geri odemeli),500 ve uzeri
57227,57227,,hayir,hayir,,
57228,57228,,hayir,hayir,,
57229,57229,,hayir,hayir,,
57230,57230,,hayir,hayir,,
57231,57231,,hayir,hayir,,
57232,57232,,hayir,evet,kyk,500 ve uzeri
57233,57233,,hayir,evet,kyk bursu,500 ve uzeri
57234,57234,,hayir,evet,devlet,500 ve uzeri
57235,57235,,hayir,hayir,,
57236,57236,,hayir,evet,kyk,500 ve uzeri
57237,57237,,hayir,hayir,,
57238,57238,,hayir,hayir,,
57239,57239,,hayir,hayir,,
57240,57240,,hayir,hayir,,
57241,57241,,hayir,hayir,,
57242,57242,,hayir,evet,kyk,500 ve uzeri
57243,57243,,hayir,hayir,,
57244,57244,,hayir,hayir,,
57245,57245,,hayir,hayir,,
57246,57246,,hayir,hayir,,
57247,57247,,hayir,hayir,,
57248,57248,,hayir,hayir,,
57249,57249,,hayir,hayir,,
57250,57250,,hayir,evet,kyk cagdas yasami destekleme dernegi mustafa enver adakan vakfi,500 ve uzeri
57251,57251,,hayir,hayir,,
57252,57252,,hayir,hayir,,
57253,57253,,hayir,hayir,,
57254,57254,,hayir,evet,kyk,500 ve uzeri
57255,57255,,hayir,evet,devlet bursu,500 ve uzeri
57256,57256,,hayir,hayir,,
57257,57257,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57258,57258,,hayir,hayir,,
57259,57259,,hayir,hayir,,
57260,57260,,hayir,hayir,,
57261,57261,,hayir,hayir,,
57262,57262,,hayir,evet,kyk,500 ve uzeri
57263,57263,,hayir,evet,kyk,500 ve uzeri
57264,57264,,hayir,hayir,,
57265,57265,,hayir,hayir,,
57266,57266,,hayir,hayir,,
57267,57267,,hayir,hayir,,
57268,57268,,hayir,hayir,,
57269,57269,,hayir,hayir,,
57270,57270,,hayir,hayir,,
57271,57271,,hayir,evet,kyk,500 ve uzeri
57272,57272,,hayir,evet,cagdas yasami destekleme dernegi,diger
57273,57273,,hayir,hayir,,
57274,57274,,hayir,hayir,,
57275,57275,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
57276,57276,,hayir,hayir,,
57277,57277,,hayir,hayir,,
57278,57278,,hayir,hayir,,
57279,57279,,hayir,evet,buvak,300-500
57280,57280,,hayir,hayir,,
57281,57281,,hayir,hayir,,
57282,57282,,hayir,hayir,,
57283,57283,,hayir,hayir,,
57284,57284,,hayir,hayir,,
57285,57285,,hayir,hayir,,
57286,57286,,hayir,evet,kredi ve yurtlar kurumu,300-500
57287,57287,,hayir,hayir,,
57288,57288,,hayir,hayir,,
57289,57289,,hayir,hayir,,
57290,57290,,hayir,evet,t.c. kredi ve yurtlar kurumu,500 ve uzeri
57291,57291,,hayir,hayir,,
57292,57292,,hayir,hayir,,
57293,57293,,hayir,hayir,,
57294,57294,,hayir,hayir,,
57295,57295,,hayir,hayir,,
57296,57296,,hayir,hayir,,
57297,57297,,hayir,evet,istanbul ticaret odasi,500 ve uzeri
57298,57298,,hayir,hayir,,
57299,57299,,hayir,hayir,,
57300,57300,,hayir,hayir,,
57301,57301,,hayir,evet,cydd alasehir genclik,diger
57302,57302,,hayir,hayir,,
57303,57303,,hayir,hayir,,
57304,57304,,hayir,hayir,,
57305,57305,,hayir,hayir,,
57306,57306,,hayir,hayir,,
57307,57307,,hayir,hayir,,
57308,57308,,hayir,hayir,,
57309,57309,,hayir,hayir,,
57310,57310,,hayir,hayir,,500 ve uzeri
57311,57311,,hayir,hayir,,
57312,57312,,hayir,hayir,,
57313,57313,,hayir,evet,k,
57314,57314,,hayir,hayir,,
57315,57315,,hayir,hayir,,
57316,57316,,hayir,hayir,,
57317,57317,,hayir,hayir,,
57318,57318,,hayir,hayir,,
57319,57319,,hayir,evet,kyk,500 ve uzeri
57320,57320,,hayir,hayir,,
57321,57321,,hayir,hayir,,
57322,57322,,hayir,hayir,,
57323,57323,,hayir,hayir,,
57324,57324,,hayir,hayir,,
57325,57325,,hayir,hayir,,
57326,57326,,hayir,hayir,,
57327,57327,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
57328,57328,,hayir,hayir,,
57329,57329,,hayir,hayir,,
57330,57330,,hayir,hayir,,
57331,57331,,hayir,hayir,,
57332,57332,,hayir,hayir,,
57333,57333,,hayir,hayir,,
57334,57334,,hayir,hayir,,
57335,57335,,hayir,evet,kyk,500 ve uzeri
57336,57336,,hayir,hayir,,
57337,57337,,hayir,hayir,,
57338,57338,,hayir,hayir,,
57339,57339,,hayir,hayir,,
57340,57340,,hayir,hayir,,
57341,57341,,hayir,hayir,,
57342,57342,,hayir,hayir,,
57343,57343,,hayir,hayir,,
57344,57344,,hayir,hayir,,
57345,57345,,hayir,hayir,,
57346,57346,,hayir,hayir,,
57347,57347,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57348,57348,,hayir,hayir,,
57349,57349,,hayir,hayir,,
57350,57350,,hayir,hayir,,
57351,57351,,hayir,hayir,,
57352,57352,,hayir,evet,kredi yurtlar kurumu,500 ve uzeri
57353,57353,,hayir,hayir,,
57354,57354,,hayir,hayir,,
57355,57355,,hayir,evet,cydd,300-500
57356,57356,,hayir,hayir,,
57357,57357,,hayir,hayir,,
57358,57358,,hayir,evet,mehmet zorlu vakfi,500 ve uzeri
57359,57359,,hayir,hayir,,
57360,57360,,hayir,hayir,,
57361,57361,,hayir,evet,kyk,500 ve uzeri
57362,57362,,hayir,hayir,,
57363,57363,,hayir,hayir,,
57364,57364,,hayir,hayir,,
57365,57365,,hayir,hayir,,
57366,57366,,hayir,hayir,,
57367,57367,,hayir,hayir,,
57368,57368,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
57369,57369,,hayir,hayir,,
57370,57370,,hayir,hayir,,
57371,57371,,hayir,hayir,,
57372,57372,,hayir,hayir,,
57373,57373,,hayir,hayir,,
57374,57374,,hayir,hayir,,
57375,57375,,hayir,hayir,,
57376,57376,,hayir,hayir,,
57377,57377,,hayir,hayir,,
57378,57378,,hayir,evet,tubitak,500 ve uzeri
57379,57379,,hayir,hayir,,
57380,57380,,hayir,evet,kredi ve yurtlar kurumu,500 ve uzeri
57381,57381,,hayir,hayir,,
57382,57382,,hayir,evet,kyk bursu,500 ve uzeri
57383,57383,,hayir,hayir,,
57384,57384,,hayir,hayir,,
57385,57385,,hayir,hayir,,
57386,57386,,hayir,evet,kyk bursu,500 ve uzeri
57387,57387,,hayir,hayir,,
57388,57388,,hayir,hayir,,
57389,57389,,hayir,hayir,,
57390,57390,,hayir,hayir,,
57391,57391,,hayir,hayir,,
57392,57392,,hayir,evet,kyk,500 ve uzeri
57393,57393,,hayir,hayir,,
57394,57394,,hayir,hayir,,
57395,57395,,hayir,evet,genclik ve spor bakanligi,500 ve uzeri
57396,57396,,hayir,hayir,,
57397,57397,,hayir,hayir,,
57398,57398,,hayir,hayir,,
57399,57399,,hayir,hayir,,
