index1,index2,Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
55447,55447,Null,0,0,Null,Null
55448,55448,Null,0,1,kyk,500
55449,55449,Null,0,0,Null,Null
55450,55450,Null,0,0,Null,Null
55451,55451,Null,0,0,Null,Null
55452,55452,Null,0,1,kyk,500
55453,55453,Null,0,0,Null,Null
55454,55454,Null,0,0,Null,Null
55455,55455,Null,0,1,kyk,500
55456,55456,Null,0,0,Null,Null
55457,55457,Null,0,0,Null,Null
55458,55458,Null,0,1,kyk,500
55459,55459,Null,0,0,Null,Null
55460,55460,Null,0,0,Null,Null
55461,55461,Null,0,1,btso,500
55462,55462,Null,0,1,kyk,500
55463,55463,Null,0,1,rotary vakfi suzer vakfi,500
55464,55464,Null,0,0,Null,Null
55465,55465,Null,0,1,kyk,500
55466,55466,Null,0,0,Null,Null
55467,55467,Null,0,0,Null,Null
55468,55468,Null,0,1,kyk,500
55469,55469,Null,0,0,Null,Null
55470,55470,Null,0,0,Null,Null
55471,55471,Null,0,0,Null,Null
55472,55472,Null,0,0,Null,Null
55473,55473,Null,0,1,kyk,500
55474,55474,Null,0,0,Null,Null
55475,55475,Null,0,0,Null,Null
55476,55476,Null,0,1,kyk ama bu aydan sonra alamayacagim suresi doluyor iki sene once bolum degistirdigim icin,Null
55477,55477,Null,0,1,vgm,800
55478,55478,Null,0,1,kyk,500
55479,55479,Null,0,0,Null,Null
55480,55480,Null,0,1,kyk,500
55481,55481,Null,0,0,Null,Null
55482,55482,Null,0,1,kyk,500
55483,55483,Null,0,0,Null,Null
55484,55484,Null,0,1,kyk,500
55485,55485,Null,0,0,Null,Null
55486,55486,Null,0,1,kyk faydasicok vakfi,500
55487,55487,Null,0,0,Null,Null
55488,55488,Null,0,1,kyk,500
55489,55489,Null,0,0,Null,Null
55490,55490,Null,0,0,Null,Null
55491,55491,Null,0,0,Null,Null
55492,55492,Null,0,0,Null,Null
55493,55493,Null,0,1,kyk,500
55494,55494,Null,0,1,ahmet kelesoglu vakfi,800
55495,55495,Null,0,1,kyk,500
55496,55496,Null,0,0,Null,Null
55497,55497,Null,0,1,kyk,500
55498,55498,Null,0,0,Null,Null
55499,55499,Null,0,0,Null,Null
55500,55500,Null,0,1,kyk,500
55501,55501,Null,0,1,kyk,500
55502,55502,Null,0,0,Null,Null
55503,55503,Null,0,0,Null,Null
55504,55504,Null,0,0,Null,Null
55505,55505,Null,0,1,kyk,500
55506,55506,Null,0,0,Null,Null
55507,55507,Null,0,1,kyk,500
55508,55508,Null,0,1,mehmet zorlu vakfi,500
55509,55509,Null,0,0,Null,Null
55510,55510,Null,0,0,Null,Null
55511,55511,Null,0,1,"kyk, cagdas yasami destekleme dernegi",500
55512,55512,Null,0,0,Null,Null
55513,55513,Null,0,0,Null,Null
55514,55514,Null,0,0,Null,Null
55515,55515,Null,0,0,Null,Null
55516,55516,Null,0,1,kyk,500
55517,55517,Null,0,0,Null,Null
55518,55518,Null,0,1,camlica vakfi,800
55519,55519,Null,0,0,Null,Null
55520,55520,Null,0,0,Null,Null
55521,55521,Null,0,0,Null,Null
55522,55522,Null,0,1,elidor ve tog,800
55523,55523,Null,0,0,Null,Null
55524,55524,Null,0,1,kyk ve cagdas yasami destekleme dernegi,500
55525,55525,Null,0,1,kyk,500
55526,55526,Null,0,0,Null,Null
55527,55527,Null,0,0,Null,Null
55528,55528,Null,0,0,Null,Null
55529,55529,Null,0,1,kyk,500
55530,55530,Null,0,0,Null,Null
55531,55531,Null,0,1,kyk,500
55532,55532,Null,0,0,Null,Null
55533,55533,Null,0,1,kyk,500
55534,55534,Null,0,0,Null,Null
55535,55535,Null,0,1,galatasaray egitim vakfi,Null
55536,55536,Null,0,1,kyk,500
55537,55537,Null,0,0,Null,Null
55538,55538,Null,0,1,kyk,500
55539,55539,Null,0,0,Null,Null
55540,55540,Null,0,1,kyk,500
55541,55541,Null,0,0,Null,Null
55542,55542,Null,0,0,Null,Null
55543,55543,Null,0,0,Null,Null
55544,55544,Null,0,0,Null,Null
55545,55545,Null,0,0,Null,Null
55546,55546,Null,0,1,kyk,500
55547,55547,Null,0,1,kyk ve itu,500
55548,55548,Null,0,0,Null,Null
55549,55549,Null,0,0,Null,Null
55550,55550,Null,0,0,Null,Null
55551,55551,Null,0,0,Null,Null
55552,55552,Null,0,0,Null,Null
55553,55553,Null,0,0,Null,Null
55554,55554,Null,0,0,Null,Null
55555,55555,Null,0,1,zorlu holding fakat haziran ayi sonunda bursum resmi olarak bitecek.,500
55556,55556,Null,0,1,sanko,500
55557,55557,Null,0,1,kyk,500
55558,55558,Null,0,1,kyk,500
55559,55559,Null,0,0,Null,Null
55560,55560,Null,0,0,Null,Null
55561,55561,Null,0,0,Null,Null
55562,55562,Null,0,0,Null,Null
55563,55563,Null,0,0,Null,Null
55564,55564,Null,0,0,Null,Null
55565,55565,Null,0,0,Null,Null
55566,55566,Null,0,0,Null,Null
55567,55567,Null,0,1,devlet bursu almaktayim.,500
55568,55568,Null,0,0,Null,Null
55569,55569,Null,0,1,kyk,500
55570,55570,Null,0,1,kyk devlet bursu aliyorum,500
55571,55571,Null,0,0,Null,Null
55572,55572,Null,0,0,Null,Null
55573,55573,Null,0,1,tekfen vakfi,500
55574,55574,Null,0,0,Null,Null
55575,55575,Null,0,0,Null,Null
55576,55576,Null,0,1,kyk,500
55577,55577,Null,0,0,Null,Null
55578,55578,Null,0,0,Null,Null
55579,55579,Null,0,0,Null,Null
55580,55580,Null,0,0,Null,Null
55581,55581,Null,0,0,Null,Null
55582,55582,Null,0,0,Null,Null
55583,55583,Null,0,0,Null,Null
55584,55584,Null,0,1,kyk,500
55585,55585,Null,0,0,Null,Null
55586,55586,Null,0,0,Null,Null
55587,55587,Null,0,0,Null,Null
55588,55588,Null,0,0,Null,Null
55589,55589,Null,0,0,Null,Null
55590,55590,Null,0,1,kyk,500
55591,55591,Null,0,1,kyk,Null
55592,55592,Null,0,1,kyk,500
55593,55593,Null,0,0,Null,Null
55594,55594,Null,0,1,kyk,500
55595,55595,Null,0,1,kyk,500
55596,55596,Null,0,0,Null,Null
55597,55597,Null,0,1,turkiye teknoloji takimi,500
55598,55598,Null,0,0,Null,Null
55599,55599,Null,0,0,Null,Null
55600,55600,Null,0,0,Null,Null
55601,55601,Null,0,1,hazar dernegi,800
55602,55602,Null,0,0,Null,Null
55603,55603,Null,0,0,Null,Null
55604,55604,Null,0,1,inci vakfi,800
55605,55605,Null,0,0,Null,Null
55606,55606,Null,0,0,Null,Null
55607,55607,Null,0,1,kyk,500
55608,55608,Null,0,1,genclik spor bakanligi kyk bursu,500
55609,55609,Null,0,1,kyk,500
55610,55610,Null,0,1,kyk,500
55611,55611,Null,0,0,Null,Null
55612,55612,Null,0,0,Null,Null
55613,55613,Null,0,0,Null,Null
55614,55614,Null,0,0,Null,Null
55615,55615,Null,0,1,turkiye teknoloji takimi vakfi,500
55616,55616,Null,0,0,Null,Null
55617,55617,Null,0,0,Null,Null
55618,55618,Null,0,0,Null,Null
55619,55619,Null,0,0,Null,Null
55620,55620,Null,0,1,kyk,Null
55621,55621,Null,0,0,Null,Null
55622,55622,Null,0,0,Null,Null
55623,55623,Null,0,0,Null,Null
55624,55624,Null,0,0,Null,Null
55625,55625,Null,0,1,kyk,500
55626,55626,Null,0,0,Null,Null
55627,55627,Null,0,0,Null,Null
55628,55628,Null,0,0,Null,Null
55629,55629,Null,0,1,kyk,500
55630,55630,Null,0,1,cagdas yasami destekleme dernegi,Null
55631,55631,Null,0,1,toplum gonulluleri vakfi ve elidor ortakliginda ilerleyen kendi yolumuzda projesi bunyesinde burs aliyorum.,800
55632,55632,Null,0,0,Null,Null
55633,55633,Null,0,1,nuh cimento,800
55634,55634,Null,0,1,kyk,500
55635,55635,Null,0,0,Null,Null
55636,55636,Null,0,0,Null,Null
55637,55637,Null,0,1,mehmet zorlu vakfi,500
55638,55638,Null,0,0,Null,Null
55639,55639,Null,0,1,kyk,500
55640,55640,Null,0,0,Null,Null
55641,55641,Null,0,0,Null,Null
55642,55642,Null,0,0,Null,Null
55643,55643,Null,0,1,kyk,500
55644,55644,Null,0,0,Null,Null
55645,55645,Null,0,0,Null,Null
55646,55646,Null,0,1,kyk,500
55647,55647,Null,0,0,Null,Null
55648,55648,Null,0,0,Null,Null
55649,55649,Null,0,0,Null,Null
55650,55650,Null,0,0,Null,Null
55651,55651,Null,0,1,"kredi, yurtlar kurumu",500
55652,55652,Null,0,1,kyk,500
55653,55653,Null,0,0,Null,Null
55654,55654,Null,0,0,Null,Null
55655,55655,Null,0,0,Null,Null
55656,55656,Null,0,0,Null,Null
55657,55657,Null,0,1,genclik ve spor b,500
55658,55658,Null,0,0,Null,Null
55659,55659,Null,0,1,ozel,Null
55660,55660,Null,0,0,Null,Null
55661,55661,Null,0,0,Null,Null
55662,55662,Null,0,0,Null,Null
55663,55663,Null,0,1,turkiyenin muhendis kizlari bursiyeriyim.,500
55664,55664,Null,0,1,kyk,500
55665,55665,Null,0,0,Null,Null
55666,55666,Null,0,0,Null,Null
55667,55667,Null,0,1,kyk,Null
55668,55668,Null,0,0,Null,Null
55669,55669,Null,0,0,Null,Null
55670,55670,Null,0,1,odtu gelistirme vakfi kizilay kyk (kredi),500
55671,55671,Null,0,0,Null,Null
55672,55672,Null,0,0,Null,Null
55673,55673,Null,0,0,Null,Null
55674,55674,Null,0,0,Null,Null
55675,55675,Null,0,0,Null,Null
55676,55676,Null,0,1,devlet kyk,500
55677,55677,Null,0,1,kyk,500
55678,55678,Null,0,0,Null,Null
55679,55679,Null,0,0,Null,Null
55680,55680,Null,0,0,Null,Null
55681,55681,Null,0,1,kyk kredisi,Null
55682,55682,Null,0,0,Null,Null
55683,55683,Null,0,0,Null,Null
55684,55684,Null,0,0,Null,Null
55685,55685,Null,0,0,Null,Null
55686,55686,Null,0,1,kyk,500
55687,55687,Null,0,0,Null,Null
55688,55688,Null,0,1,buvak,800
55689,55689,Null,0,0,Null,Null
55690,55690,Null,0,1,kyk ogrenim bursu,500
55691,55691,Null,0,0,Null,Null
55692,55692,Null,0,0,Null,Null
55693,55693,Null,0,0,Null,Null
55694,55694,Null,0,0,Null,Null
55695,55695,Null,0,0,Null,Null
55696,55696,Null,0,0,Null,Null
55697,55697,Null,0,0,Null,Null
55698,55698,Null,0,0,Null,Null
55699,55699,Null,0,0,Null,Null
55700,55700,Null,0,1,kyk,500
55701,55701,Null,0,0,Null,Null
55702,55702,Null,0,0,Null,Null
55703,55703,Null,0,1,devlet,800
55704,55704,Null,0,0,Null,Null
55705,55705,Null,0,0,Null,Null
55706,55706,Null,0,0,Null,Null
55707,55707,Null,0,0,Null,Null
55708,55708,Null,0,0,Null,Null
55709,55709,Null,0,1,cagdas yasami destekleme dernegi,Null
55710,55710,Null,0,0,Null,Null
55711,55711,Null,0,1,istanbul buyuk sehir belediyesi,800
55712,55712,Null,0,0,Null,Null
55713,55713,Null,0,0,Null,Null
55714,55714,Null,0,1,tukd,800
55715,55715,Null,0,1,kyk geri odemeli kredi bursu,500
55716,55716,Null,0,0,Null,Null
55717,55717,Null,0,0,Null,Null
55718,55718,Null,0,0,Null,Null
55719,55719,Null,0,0,Null,Null
55720,55720,Null,0,0,Null,Null
55721,55721,Null,0,1,kyk,500
55722,55722,Null,0,1,kyk,500
55723,55723,Null,0,0,Null,Null
55724,55724,Null,0,0,Null,Null
55725,55725,Null,0,1,buvak,800
55726,55726,Null,0,1,kyk,500
55727,55727,Null,0,0,Null,Null
55728,55728,Null,0,0,Null,Null
55729,55729,Null,0,0,Null,Null
55730,55730,Null,0,1,cagdas yasami destekleme dernegi,Null
55731,55731,Null,0,0,Null,Null
55732,55732,Null,0,0,Null,Null
55733,55733,Null,0,1,kyk,500
55734,55734,Null,0,0,Null,Null
55735,55735,Null,0,0,Null,Null
55736,55736,Null,0,0,Null,Null
55737,55737,Null,0,1,kyk,500
55738,55738,Null,0,0,Null,Null
55739,55739,Null,0,0,Null,Null
55740,55740,Null,0,0,Null,Null
55741,55741,Null,0,0,Null,Null
55742,55742,Null,0,0,Null,Null
55743,55743,Null,0,1,tubitak,500
55744,55744,Null,0,1,kyk,Null
55745,55745,Null,0,0,Null,Null
55746,55746,Null,0,1,elginkan vakfi,800
55747,55747,Null,0,0,Null,Null
55748,55748,Null,0,1,kyk,500
55749,55749,Null,0,0,Null,Null
55750,55750,Null,0,0,Null,Null
55751,55751,Null,0,0,Null,Null
55752,55752,Null,0,0,Null,Null
55753,55753,Null,0,1,kyk,500
55754,55754,Null,0,1,kredi yurtlar kurumu cagdas yasami destekleme dernegi,500
55755,55755,Null,0,0,Null,Null
55756,55756,Null,0,0,Null,Null
55757,55757,Null,0,0,Null,Null
55758,55758,Null,0,0,Null,Null
55759,55759,Null,0,0,Null,Null
55760,55760,Null,0,0,Null,Null
55761,55761,Null,0,1,devlet,800
55762,55762,Null,0,0,Null,Null
55763,55763,Null,0,1,kyk,500
55764,55764,Null,0,0,Null,Null
55765,55765,Null,0,0,Null,Null
55766,55766,Null,0,1,kyk,500
55767,55767,Null,0,1,odtu mezunlar dernegi,500
55768,55768,Null,0,0,Null,Null
55769,55769,Null,0,1,kyk,800
55770,55770,Null,0,0,Null,Null
55771,55771,Null,0,0,Null,Null
55772,55772,Null,0,1,kyk,500
55773,55773,Null,0,0,Null,Null
55774,55774,Null,0,0,Null,Null
55775,55775,Null,0,0,Null,Null
55776,55776,Null,0,0,Null,Null
55777,55777,Null,0,1,kyk,500
55778,55778,Null,0,1,kyk,500
55779,55779,Null,0,1,kyk,500
55780,55780,Null,0,1,kyk,500
55781,55781,Null,0,0,Null,Null
55782,55782,Null,0,0,Null,Null
55783,55783,Null,0,0,Null,Null
55784,55784,Null,0,0,Null,Null
55785,55785,Null,0,0,Null,Null
55786,55786,Null,0,1,kredi yurtlar kurumu cagdas yasami destekleme dernegi,500
55787,55787,Null,0,0,Null,Null
55788,55788,Null,0,0,Null,Null
55789,55789,Null,0,0,Null,Null
55790,55790,Null,0,0,Null,Null
55791,55791,Null,0,0,Null,Null
55792,55792,Null,0,0,Null,Null
55793,55793,Null,0,0,Null,Null
55794,55794,Null,0,0,Null,Null
55795,55795,Null,0,0,Null,Null
55796,55796,Null,0,0,Null,Null
55797,55797,Null,0,0,Null,Null
55798,55798,Null,0,1,kredi ve yurtlar kurumu (kyk),500
55799,55799,Null,0,0,Null,Null
55800,55800,Null,0,0,Null,Null
55801,55801,Null,0,0,Null,Null
55802,55802,Null,0,1,kyk (kredi/geri odemeli),500
55803,55803,Null,0,0,Null,Null
55804,55804,Null,0,0,Null,Null
55805,55805,Null,0,1,kyk,500
55806,55806,Null,0,1,kredi ve yurtlar genel mudurlugu,Null
55807,55807,Null,0,0,Null,Null
55808,55808,Null,0,0,Null,Null
55809,55809,Null,0,1,kredi ve yurtlar kurumu (kyk),500
55810,55810,Null,0,0,Null,Null
55811,55811,Null,0,0,Null,Null
55812,55812,Null,0,1,kyk,500
55813,55813,Null,0,0,Null,Null
55814,55814,Null,0,1,kyk,500
55815,55815,Null,0,0,Null,Null
55816,55816,Null,0,0,Null,Null
55817,55817,Null,0,0,Null,Null
55818,55818,Null,0,1,devlet kyk,500
55819,55819,Null,0,1,kyk,500
55820,55820,Null,0,0,Null,Null
55821,55821,Null,0,0,Null,Null
55822,55822,Null,0,1,yuksekogrenim kredi ve yurtlar kurumu,500
55823,55823,Null,0,0,Null,Null
55824,55824,Null,0,0,Null,Null
55825,55825,Null,0,0,Null,Null
55826,55826,Null,0,1,kyk,500
55827,55827,Null,0,1,kyk,500
55828,55828,Null,0,0,Null,Null
55829,55829,Null,0,0,Null,Null
55830,55830,Null,0,0,Null,Null
55831,55831,Null,0,0,Null,Null
55832,55832,Null,0,1,kygm - kyk bursu,500
55833,55833,Null,0,1,kyk,500
55834,55834,Null,0,1,kyk,500
55835,55835,Null,0,0,Null,Null
55836,55836,Null,0,0,Null,Null
55837,55837,Null,0,0,Null,Null
55838,55838,Null,0,1,kyk,500
55839,55839,Null,0,1,kyk,500
55840,55840,Null,0,0,Null,Null
55841,55841,Null,0,0,Null,Null
55842,55842,Null,0,0,Null,Null
55843,55843,Null,0,1,kyk,Null
55844,55844,Null,0,0,Null,Null
55845,55845,Null,0,0,Null,Null
55846,55846,Null,0,0,Null,Null
55847,55847,Null,0,0,Null,Null
55848,55848,Null,0,0,Null,Null
55849,55849,Null,0,1,kyk,500
55850,55850,Null,0,0,Null,Null
55851,55851,Null,0,1,devlet,500
55852,55852,Null,0,0,Null,Null
55853,55853,Null,0,1,buvak,800
55854,55854,Null,0,0,Null,Null
55855,55855,Null,0,0,Null,Null
55856,55856,Null,0,0,Null,Null
55857,55857,Null,0,0,Null,Null
55858,55858,Null,0,0,Null,Null
55859,55859,Null,0,0,Null,Null
55860,55860,Null,0,0,Null,Null
55861,55861,Null,0,0,Null,Null
55862,55862,Null,0,0,Null,Null
55863,55863,Null,0,0,Null,Null
55864,55864,Null,0,1,kyk,500
55865,55865,Null,0,0,Null,Null
55866,55866,Null,0,1,msu,500
55867,55867,Null,0,0,Null,Null
55868,55868,Null,0,0,Null,Null
55869,55869,Null,0,0,Null,Null
55870,55870,Null,0,0,Null,Null
55871,55871,Null,0,0,Null,Null
55872,55872,Null,0,0,Null,Null
55873,55873,Null,0,0,Null,Null
55874,55874,Null,0,0,Null,Null
55875,55875,Null,0,0,Null,Null
55876,55876,Null,0,1,kyk,500
55877,55877,Null,0,1,kyk,500
55878,55878,Null,0,1,kyk burs,500
55879,55879,Null,0,0,Null,Null
55880,55880,Null,0,0,Null,Null
55881,55881,Null,0,0,Null,Null
55882,55882,Null,0,0,Null,Null
55883,55883,Null,0,1,kyk,500
55884,55884,Null,0,0,Null,Null
55885,55885,Null,0,1,kyk,500
55886,55886,Null,0,0,Null,Null
55887,55887,Null,0,0,Null,Null
55888,55888,Null,0,1,devlet,500
55889,55889,Null,0,0,Null,Null
55890,55890,Null,0,0,Null,Null
55891,55891,Null,0,0,Null,Null
55892,55892,Null,0,1,istanbul buyuksehir belediyesi,800
55893,55893,Null,0,0,Null,Null
55894,55894,Null,0,0,Null,Null
55895,55895,Null,0,1,kyk faydasicok vakfi bereket vakfi,500
55896,55896,Null,0,0,Null,Null
55897,55897,Null,0,0,Null,Null
55898,55898,Null,0,0,Null,Null
55899,55899,Null,0,0,Null,Null
55900,55900,Null,0,1,kredi ve yurtlar kurumu atlas-enta discilik bursu,500
55901,55901,Null,0,0,Null,Null
55902,55902,Null,0,1,kredi ve yurtlar genel mudurlugu,500
55903,55903,Null,0,0,Null,Null
55904,55904,Null,0,0,Null,Null
55905,55905,Null,0,0,Null,Null
55906,55906,Null,0,0,Null,Null
55907,55907,Null,0,0,Null,Null
55908,55908,Null,0,0,Null,Null
55909,55909,Null,0,0,Null,Null
55910,55910,Null,0,0,Null,Null
55911,55911,Null,0,1,kyk,500
55912,55912,Null,0,0,Null,Null
55913,55913,Null,0,0,Null,Null
55914,55914,Null,0,1,yuksekogrenim kredi ve yurtlar kurumu,500
55915,55915,Null,0,0,Null,Null
55916,55916,Null,0,1,devlet,500
55917,55917,Null,0,0,Null,Null
55918,55918,Null,0,0,Null,Null
55919,55919,Null,0,1,kyk,500
55920,55920,Null,0,0,Null,Null
55921,55921,Null,0,0,Null,Null
55922,55922,Null,0,0,Null,Null
55923,55923,Null,0,0,Null,Null
55924,55924,Null,0,0,Null,Null
55925,55925,Null,0,0,Null,Null
55926,55926,Null,0,0,Null,Null
55927,55927,Null,0,1,kyk,500
55928,55928,Null,0,0,Null,Null
55929,55929,Null,0,0,Null,Null
55930,55930,Null,0,0,Null,Null
55931,55931,Null,0,0,Null,Null
55932,55932,Null,0,0,Null,Null
55933,55933,Null,0,1,devlet,500
55934,55934,Null,0,1,kyk-burs,500
55935,55935,Null,0,0,Null,Null
55936,55936,Null,0,0,Null,Null
55937,55937,Null,0,0,Null,Null
55938,55938,Null,0,0,Null,Null
55939,55939,Null,0,0,Null,Null
55940,55940,Null,0,1,kervan gida,Null
55941,55941,Null,0,0,Null,Null
55942,55942,Null,0,1,kyk,500
55943,55943,Null,0,0,Null,Null
55944,55944,Null,0,0,Null,Null
55945,55945,Null,0,0,Null,Null
55946,55946,Null,0,0,Null,Null
55947,55947,Null,0,0,Null,Null
55948,55948,Null,0,1,kyk bursu- atosev,500
55949,55949,Null,0,0,Null,Null
55950,55950,Null,0,0,Null,Null
55951,55951,Null,0,1,kyk,500
55952,55952,Null,0,0,Null,Null
55953,55953,Null,0,1,"kyk bursu aliyorum. kutucukta gecerli degildir denilmis, kredi kelimesi de gectigi icin pek emin olamadim, bu yuzden yazmak istedim. kyk bursu disinda baska bir yerden burs almiyorum.",500
55954,55954,Null,0,1,borusan vakfi,500
55955,55955,Null,0,0,Null,Null
55956,55956,Null,0,0,Null,Null
55957,55957,Null,0,0,Null,Null
55958,55958,Null,0,0,Null,Null
55959,55959,Null,0,0,Null,Null
55960,55960,Null,0,0,Null,Null
55961,55961,Null,0,0,Null,Null
55962,55962,Null,0,0,Null,Null
55963,55963,Null,0,1,milli egitim vakfi,Null
55964,55964,Null,0,1,anadolu vakfi,500
55965,55965,Null,0,0,Null,Null
55966,55966,Null,0,0,Null,Null
55967,55967,Null,0,0,Null,Null
55968,55968,Null,0,0,Null,Null
55969,55969,Null,0,1,devlet - kyk,500
55970,55970,Null,0,0,Null,Null
55971,55971,Null,0,1,kyk geri odemeli,500
55972,55972,Null,0,0,Null,Null
55973,55973,Null,0,0,Null,Null
55974,55974,Null,0,0,Null,Null
55975,55975,Null,0,0,Null,Null
55976,55976,Null,0,0,Null,Null
55977,55977,Null,0,1,malatya egitim vakfi,800
55978,55978,Null,0,0,Null,Null
55979,55979,Null,0,0,Null,Null
55980,55980,Null,0,0,Null,Null
55981,55981,Null,0,0,Null,Null
55982,55982,Null,0,0,Null,Null
55983,55983,Null,0,0,Null,Null
55984,55984,Null,0,0,Null,Null
55985,55985,Null,0,0,Null,Null
55986,55986,Null,0,0,Null,Null
55987,55987,Null,0,0,Null,Null
55988,55988,Null,0,1,kyk,500
55989,55989,Null,0,0,Null,Null
55990,55990,Null,0,1,kyk,500
55991,55991,Null,0,0,Null,Null
55992,55992,Null,0,1,vakiflar genel mudurlugu/basbakanlik bursu,800
55993,55993,Null,0,1,kredi yurtlar kurumu bursu,500
55994,55994,Null,0,1,tog vakfindan kardelen burs porgramina dahildim. seneye devam edip etmeyecegi konusunda bir bilgim yok.,800
55995,55995,Null,0,0,Null,Null
55996,55996,Null,0,1,kredi ve yurtlar genel mudurlugu,500
55997,55997,Null,0,0,Null,Null
55998,55998,Null,0,0,Null,Null
55999,55999,Null,0,0,Null,Null
56000,56000,Null,0,0,Null,Null
56001,56001,Null,0,0,Null,Null
56002,56002,Null,0,0,Null,Null
56003,56003,Null,0,0,Null,Null
56004,56004,Null,0,0,Null,Null
56005,56005,Null,0,0,Null,Null
56006,56006,Null,0,0,Null,Null
56007,56007,Null,0,0,Null,Null
56008,56008,Null,0,1,aydin dogan vakfi,500
56009,56009,Null,0,1,anadolu holding,500
56010,56010,Null,0,0,Null,Null
56011,56011,Null,0,0,Null,Null
56012,56012,Null,0,0,Null,Null
56013,56013,Null,0,0,Null,Null
56014,56014,Null,0,1,kyk,500
56015,56015,Null,0,0,Null,Null
56016,56016,Null,0,0,Null,Null
56017,56017,Null,0,0,Null,Null
56018,56018,Null,0,0,Null,Null
56019,56019,Null,0,0,Null,Null
56020,56020,Null,0,1,kyk,Null
56021,56021,Null,0,0,Null,Null
56022,56022,Null,0,0,Null,Null
56023,56023,Null,0,0,Null,Null
56024,56024,Null,0,0,Null,Null
56025,56025,Null,0,0,Null,Null
56026,56026,Null,0,0,Null,Null
56027,56027,Null,0,0,Null,Null
56028,56028,Null,0,1,kyk,500
56029,56029,Null,0,0,Null,Null
56030,56030,Null,0,1,kyk,500
56031,56031,Null,0,0,Null,Null
56032,56032,Null,0,0,Null,Null
56033,56033,Null,0,0,Null,Null
56034,56034,Null,0,1,kahev,800
56035,56035,Null,0,1,yalova akkim sanayi kimya,800
56036,56036,Null,0,0,Null,Null
56037,56037,Null,0,1,kyk,800
56038,56038,Null,0,0,Null,Null
56039,56039,Null,0,0,Null,Null
56040,56040,Null,0,0,Null,Null
56041,56041,Null,0,0,Null,Null
56042,56042,Null,0,1,kyk,500
56043,56043,Null,0,0,Null,Null
56044,56044,Null,0,0,Null,Null
56045,56045,Null,0,0,Null,Null
56046,56046,Null,0,0,Null,Null
56047,56047,Null,0,0,Null,Null
56048,56048,Null,0,0,Null,Null
56049,56049,Null,0,0,Null,Null
56050,56050,Null,0,1,turkiye teknoloji ta,500
56051,56051,Null,0,1,kyk,500
56052,56052,Null,0,0,Null,Null
56053,56053,Null,0,0,Null,Null
56054,56054,Null,0,0,Null,Null
56055,56055,Null,0,0,Null,Null
56056,56056,Null,0,0,Null,Null
56057,56057,Null,0,0,Null,Null
56058,56058,Null,0,0,Null,Null
56059,56059,Null,0,1,kyk ve ibb,500
56060,56060,Null,0,0,Null,Null
56061,56061,Null,0,0,Null,Null
56062,56062,Null,0,0,Null,Null
56063,56063,Null,0,0,Null,Null
56064,56064,Null,0,0,Null,Null
56065,56065,Null,0,1,genclik ve spor bakanligindan ogrenim bursu almaktayim,500
56066,56066,Null,0,0,Null,Null
56067,56067,Null,0,0,Null,Null
56068,56068,Null,0,0,Null,Null
56069,56069,Null,0,0,Null,Null
56070,56070,Null,0,0,Null,Null
56071,56071,Null,0,0,Null,Null
56072,56072,Null,0,0,Null,Null
56073,56073,Null,0,0,Null,Null
56074,56074,Null,0,0,Null,Null
56075,56075,Null,0,0,Null,Null
56076,56076,Null,0,0,Null,Null
56077,56077,Null,0,0,Null,Null
56078,56078,Null,0,0,Null,Null
56079,56079,Null,0,0,Null,Null
56080,56080,Null,0,0,Null,Null
56081,56081,Null,0,1,kredi yurtlar kurumu bursu,500
56082,56082,Null,0,0,Null,Null
56083,56083,Null,0,1,kyk,500
56084,56084,Null,0,0,Null,Null
56085,56085,Null,0,0,Null,Null
56086,56086,Null,0,1,kyk kredi bursu,500
56087,56087,Null,0,0,Null,Null
56088,56088,Null,0,0,Null,Null
56089,56089,Null,0,0,Null,Null
56090,56090,Null,0,0,Null,Null
56091,56091,Null,0,0,Null,Null
56092,56092,Null,0,0,Null,Null
56093,56093,Null,0,0,Null,Null
56094,56094,Null,0,1,kyk,500
56095,56095,Null,0,0,Null,Null
56096,56096,Null,0,1,kyk,500
56097,56097,Null,0,1,kale seramik vakfi,500
56098,56098,Null,0,0,Null,Null
56099,56099,Null,0,0,Null,500
56100,56100,Null,0,1,dunya koleji,Null
56101,56101,Null,0,0,Null,Null
56102,56102,Null,0,0,Null,Null
56103,56103,Null,0,0,Null,Null
56104,56104,Null,0,1,tev,500
56105,56105,Null,0,0,Null,Null
56106,56106,Null,0,0,Null,Null
56107,56107,Null,0,0,Null,Null
56108,56108,Null,0,1,kyk,500
56109,56109,Null,0,0,Null,Null
56110,56110,Null,0,0,Null,Null
56111,56111,Null,0,0,Null,Null
56112,56112,Null,0,0,Null,Null
56113,56113,Null,0,0,Null,Null
56114,56114,Null,0,1,"itu mezunlar dernegi, devlet bursu",500
56115,56115,Null,0,0,Null,Null
56116,56116,Null,0,1,kyk,500
56117,56117,Null,0,0,Null,Null
56118,56118,Null,0,0,Null,Null
56119,56119,Null,0,0,Null,Null
56120,56120,Null,0,1,yuksekogrenim kredi ve yurtlar kurumu,500
56121,56121,Null,0,0,Null,500
56122,56122,Null,0,0,Null,Null
56123,56123,Null,0,0,Null,Null
56124,56124,Null,0,0,Null,Null
