Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri,Kardes Sayisi
2021,37.0,kadin,2001/10/06,Null,ankara,2
2021,5.0,erkek,1998/07/08,konya,konya,1
2021,32.0,kadin,1998/11/23,batman,mardin,5
2021,0.0,erkek,2000/04/05,erzurum,erzurum,2
2021,10.0,erkek,2000/05/15,mus,bursa,5
2021,17.0,kadin,1970/01/01,adana,adana,4
2021,12.0,kadin,2001/08/08,adana,adana,1
2021,52.0,kadin,2000/09/05,adana,adana,2
2021,30.0,erkek,1999/11/20,sirnak,sirnak,5
2021,30.0,kadin,2001/01/12,istanbul,istanbul,1
2021,30.0,kadin,2001/11/29,diyarbakir,diyarbakir,0
2021,24.0,kadin,1999/06/26,adana,adana,2
2021,25.0,kadin,2002/12/31,hatay,hatay,2
2021,40.0,erkek,1999/02/22,hatay,hatay,4
2021,45.0,erkek,1999/08/20,istanbul,canakkale,1
2021,27.0,erkek,2001/07/17,gaziantep,gaziantep,3
2021,13.0,erkek,2001/03/03,mus,adana,3
2021,7.0,kadin,2001/08/01,sirnak,sirnak,0
2021,24.0,kadin,1970/01/01,istanbul,istanbul,1
2021,13.0,erkek,2000/01/01,samsun,samsun,1
2021,30.0,kadin,1998/07/25,kocaeli,kocaeli,2
2021,66.0,erkek,2000/05/26,gaziantep,gaziantep,5
2021,14.0,kadin,2001/08/05,sinop,sinop,2
2021,43.0,erkek,2000/07/04,izmir,ankara,1
2021,22.0,kadin,2001/06/01,van,van,3
2021,27.0,erkek,1998/08/03,kayseri,kayseri,2
2021,29.0,kadin,1998/08/05,istanbul,istanbul,1
2021,20.0,kadin,2001/03/14,istanbul,istanbul,4
2021,32.0,kadin,2001/10/09,kahramanmaras,mugla,2
2021,13.0,erkek,1998/07/15,mardin,mardin,0
2021,7.0,kadin,2001/10/28,mardin,mardin,5
2021,20.0,kadin,1999/09/05,sirnak,sirnak,0
2021,61.0,erkek,2000/03/31,diyarbakir,diyarbakir,2
2021,12.0,kadin,2001/07/07,adana,adana,0
2021,17.0,erkek,2000/10/04,mersin,mersin,0
2021,17.0,kadin,2001/02/17,istanbul,istanbul,2
2021,30.0,kadin,1999/06/16,istanbul,istanbul,2
2021,19.0,kadin,2001/12/10,bingol,diyarbakir,5
2021,10.0,erkek,2002/07/20,istanbul,istanbul,2
2021,37.0,erkek,1999/06/23,van,isparta,5
2021,22.0,kadin,1997/02/15,hakkari,hakkari,5
2021,35.0,erkek,2002/03/05,nigde,nigde,2
2021,47.0,kadin,2000/01/05,malatya,malatya,3
2021,25.0,kadin,1998/08/15,izmir,izmir,1
2021,7.0,kadin,1999/01/24,corum,corum,1
2021,5.0,erkek,1999/04/20,diyarbakir,diyarbakir,5
2021,23.0,erkek,1999/01/10,adana,adana,0
2021,18.0,erkek,2000/03/05,hatay,hatay,0
2021,23.0,erkek,2001/07/24,istanbul,istanbul,3
2021,17.0,kadin,2001/03/03,amasya,amasya,3
2021,12.0,kadin,2001/10/07,istanbul,samsun,1
2021,29.0,kadin,2000/04/05,istanbul,istanbul,1
2021,13.0,erkek,1999/01/12,adiyaman,adiyaman,3
2021,20.0,kadin,1998/10/12,amasya,amasya,3
2021,5.0,erkek,1999/08/28,mardin,mardin,0
2021,14.0,kadin,2000/11/07,sanliurfa,sanliurfa,4
2021,23.0,erkek,1999/11/10,mersin,mersin,0
2021,24.0,kadin,2001/08/23,istanbul,istanbul,3
2021,20.0,kadin,2001/05/08,usak,kahramanmaras,1
2021,61.0,erkek,2000/01/31,corum,corum,1
2021,14.0,kadin,2000/11/20,mardin,mardin,5
2021,12.0,kadin,2001/05/10,gaziantep,gaziantep,0
2021,20.0,erkek,2001/11/19,igdir,istanbul,2
2021,13.0,erkek,2000/03/01,van,van,3
2021,10.0,erkek,2000/02/26,istanbul,istanbul,0
2021,30.0,erkek,2002/05/03,van,van,0
2021,20.0,erkek,2002/11/01,ordu,ordu,1
2021,28.0,erkek,1997/12/04,balikesir,istanbul,2
2021,32.0,kadin,2001/07/09,izmir,izmir,3
2021,25.0,erkek,1998/05/08,kocaeli,kocaeli,1
2021,18.0,erkek,2002/08/06,osmaniye,osmaniye,3
2021,12.0,kadin,2000/10/03,samsun,samsun,1
2021,7.0,kadin,2002/04/05,eskisehir,eskisehir,4
2021,33.0,erkek,2000/12/07,kayseri,kayseri,1
2021,47.0,kadin,2001/02/14,gaziantep,gaziantep,5
2021,37.0,kadin,1999/08/15,sanliurfa,sanliurfa,0
2021,44.0,erkek,1999/10/07,gaziantep,ankara,2
2021,19.0,kadin,2000/12/13,batman,batman,2
2021,19.0,kadin,1998/06/20,van,van,2
2021,20.0,erkek,2000/09/08,giresun,istanbul,2
2021,18.0,erkek,1999/12/02,istanbul,kocaeli,1
2021,15.0,kadin,2002/11/03,mus,istanbul,3
2021,22.0,kadin,2002/09/12,istanbul,istanbul,2
2021,26.0,erkek,1999/10/04,izmir,izmir,0
2021,21.0,erkek,2000/05/19,sanliurfa,gaziantep,5
2021,7.0,kadin,2001/01/25,mardin,mardin,0
2021,67.0,kadin,2001/10/11,ankara,bolu,2
2021,29.0,kadin,2000/09/25,istanbul,tokat,0
2021,40.0,kadin,2002/04/20,afyonkarahisar,afyonkarahisar,0
2021,40.0,erkek,2002/04/23,batman,batman,5
2021,12.0,kadin,2002/09/15,bartin,bartin,2
2021,24.0,kadin,2002/09/23,kayseri,kayseri,2
2021,25.0,kadin,2000/10/11,balikesir,agri,2
2021,51.0,erkek,2001/02/06,antalya,antalya,5
2021,43.0,erkek,1970/01/01,sanliurfa,sanliurfa,0
2021,55.0,erkek,1999/06/21,istanbul,istanbul,3
2021,19.0,kadin,1998/01/15,bitlis,yalova,0
2021,25.0,kadin,2000/01/07,sanliurfa,sanliurfa,0
2021,26.0,erkek,1998/07/15,istanbul,istanbul,3
2021,22.0,kadin,2002/02/26,adana,adana,1
2021,7.0,kadin,2000/09/06,istanbul,eskisehir,1
2021,30.0,erkek,2001/10/29,bursa,bursa,2
2021,12.0,kadin,2000/07/05,batman,sirnak,0
2021,22.0,kadin,2001/12/04,istanbul,istanbul,3
2021,33.0,erkek,2002/02/02,van,van,0
2021,5.0,erkek,1997/04/10,mus,mus,5
2021,12.0,kadin,2000/01/01,adana,adana,1
2021,24.0,kadin,1999/03/16,bursa,bursa,1
2021,12.0,kadin,2000/12/12,bingol,bingol,1
2021,5.0,erkek,2001/01/23,mugla,aydin,1
2021,13.0,erkek,2001/04/21,gaziantep,gaziantep,3
2021,7.0,kadin,1999/06/15,siirt,Null,0
2021,36.0,erkek,1970/01/01,mus,agri,5
2021,7.0,kadin,2004/02/09,siirt,siirt,0
2021,12.0,kadin,1970/01/01,elazig,elazig,5
2021,13.0,erkek,1999/12/24,mus,mus,3
2021,19.0,kadin,2001/12/28,diyarbakir,diyarbakir,4
2021,7.0,kadin,1999/09/21,kayseri,kayseri,0
2021,40.0,kadin,2002/04/22,adana,adana,1
2021,22.0,kadin,1999/12/29,van,istanbul,3
2021,22.0,kadin,2001/03/06,istanbul,istanbul,4
2021,56.0,erkek,2000/01/01,yozgat,van,0
2021,7.0,kadin,2002/01/01,adana,adana,3
2021,8.0,erkek,2000/06/06,igdir,igdir,5
2021,7.0,kadin,2001/10/25,kutahya,kutahya,2
2021,55.0,erkek,2000/11/22,ankara,tekirdag,2
2021,50.0,erkek,1999/10/27,adana,adana,1
2021,14.0,kadin,2001/04/18,tekirdag,tekirdag,1
2021,25.0,erkek,2000/04/10,diyarbakir,diyarbakir,5
2021,14.0,kadin,2000/10/03,manisa,manisa,1
2021,35.0,erkek,2001/01/01,mersin,mersin,Null
2021,28.0,erkek,2002/08/15,kutahya,manisa,1
2021,28.0,erkek,2001/03/12,mersin,mersin,0
2021,5.0,erkek,2001/06/14,sakarya,sakarya,3
2021,45.0,kadin,2000/04/24,hatay,hatay,4
2021,40.0,kadin,2000/10/10,diyarbakir,diyarbakir,5
2021,7.0,kadin,2001/01/10,diyarbakir,diyarbakir,2
2021,7.0,kadin,1999/11/10,kars,kars,2
2021,7.0,kadin,2001/01/01,adana,sanliurfa,3
2021,12.0,kadin,2000/01/28,kocaeli,istanbul,4
2021,27.0,kadin,2002/07/22,istanbul,kocaeli,1
2021,52.0,kadin,2001/03/26,mersin,mersin,2
2021,7.0,kadin,2000/04/03,trabzon,trabzon,1
2021,5.0,erkek,1997/07/15,agri,agri,1
2021,42.0,kadin,2000/01/01,denizli,istanbul,2
2021,7.0,kadin,2002/01/01,trabzon,trabzon,2
2021,51.0,erkek,2001/01/01,malatya,malatya,4
2021,5.0,erkek,2000/09/10,agri,agri,0
2021,7.0,kadin,2000/10/05,afyonkarahisar,afyonkarahisar,2
2021,5.0,erkek,2000/11/07,izmir,izmir,0
2021,5.0,erkek,2001/01/01,van,van,5
2021,12.0,kadin,2000/09/22,bitlis,bitlis,4
2021,36.0,erkek,2001/08/30,batman,batman,4
2021,30.0,erkek,2000/07/22,manisa,manisa,1
2021,22.0,kadin,1970/01/01,ankara,ankara,1
2021,24.0,kadin,2001/11/08,istanbul,istanbul,2
2021,35.0,kadin,2002/03/10,trabzon,trabzon,3
2021,43.0,erkek,2000/06/11,duzce,istanbul,3
2021,32.0,kadin,2002/09/26,nevsehir,nevsehir,3
2021,7.0,kadin,2002/11/20,ordu,ordu,2
2021,39.0,kadin,2002/06/16,istanbul,ankara,1
2021,22.0,kadin,2001/08/02,istanbul,duzce,2
2021,61.0,erkek,1997/11/05,adana,adana,2
2021,45.0,kadin,1970/01/01,ankara,ankara,3
2021,35.0,erkek,1999/02/12,kirikkale,ankara,1
2021,7.0,kadin,2000/03/01,sinop,sinop,2
2021,45.0,erkek,2001/01/05,kahramanmaras,kahramanmaras,1
2021,20.0,erkek,1970/01/01,mus,diyarbakir,1
2021,27.0,kadin,2001/06/22,diyarbakir,diyarbakir,Null
2021,33.0,erkek,1970/01/01,Null,Null,1
2021,9.0,kadin,1970/01/01,antalya,antalya,2
2021,7.0,kadin,2001/05/06,erzurum,erzurum,1
2021,15.0,erkek,1970/01/01,mardin,mardin,0
2021,10.0,erkek,1970/01/01,istanbul,istanbul,2
2021,22.0,kadin,2000/01/01,edirne,ankara,1
2021,55.0,erkek,2002/03/28,sakarya,sakarya,1
2021,28.0,erkek,2000/05/05,mardin,sirnak,0
2021,23.0,kadin,2002/05/25,izmir,izmir,Null
2021,15.0,kadin,1970/01/01,istanbul,ordu,Null
2021,12.0,kadin,2001/07/01,diyarbakir,diyarbakir,5
2021,27.0,erkek,2001/07/14,malatya,malatya,0
2021,5.0,erkek,2002/03/13,antalya,antalya,1
2021,7.0,kadin,Null,ankara,ankara,Null
2021,25.0,kadin,2001/12/25,gaziantep,gaziantep,5
2021,41.0,erkek,2001/06/26,ankara,mugla,0
2021,28.0,kadin,2002/02/03,bursa,bursa,1
2021,43.0,erkek,1999/03/29,van,van,3
2021,20.0,erkek,1970/01/01,Null,bingol,2
2021,12.0,kadin,2001/03/11,mersin,mersin,3
2021,12.0,kadin,1999/01/06,izmir,izmir,2
2021,20.0,erkek,2002/08/20,Null,kars,Null
2021,58.0,erkek,1999/03/02,van,van,5
2021,13.0,erkek,2001/01/28,tokat,tokat,4
2021,44.0,erkek,1998/04/08,bitlis,istanbul,3
2021,14.0,kadin,2000/12/12,kahramanmaras,Null,Null
2021,34.0,kadin,2000/03/27,erzurum,erzurum,3
2021,26.0,erkek,2001/09/13,batman,batman,1
2021,38.0,erkek,2001/10/15,Null,bitlis,Null
2021,20.0,Null,1970/01/01,siirt,siirt,Null
2021,24.0,kadin,2002/01/01,bitlis,bitlis,0
2021,25.0,erkek,1998/09/24,istanbul,istanbul,1
2021,13.0,erkek,1970/01/01,Null,canakkale,1
2021,14.0,kadin,2000/01/30,diyarbakir,diyarbakir,5
2021,37.0,erkek,1999/09/15,ordu,ordu,5
2021,20.0,erkek,1970/01/01,istanbul,Null,3
2021,12.0,kadin,1999/09/25,hakkari,hakkari,3
2021,34.0,kadin,2002/08/06,mardin,mardin,4
2021,12.0,kadin,2001/11/27,gaziantep,gaziantep,2
2021,7.0,kadin,1999/09/19,kahramanmaras,kahramanmaras,3
2021,30.0,kadin,1970/01/01,adiyaman,adiyaman,5
2021,30.0,kadin,1970/01/01,diyarbakir,diyarbakir,2
2021,23.0,Null,Null,samsun,samsun,1
2021,12.0,kadin,2001/02/13,sivas,sivas,2
2021,15.0,Null,1970/01/01,gaziantep,gaziantep,4
2021,30.0,erkek,1970/01/01,batman,batman,Null
2021,22.0,kadin,1970/01/01,mersin,Null,Null
2021,35.0,erkek,1970/01/01,aksaray,aksaray,2
2021,35.0,erkek,1970/01/01,duzce,duzce,5
2021,12.0,kadin,2003/03/10,van,van,5
2021,40.0,Null,1970/01/01,izmir,izmir,Null
2021,12.0,erkek,1970/01/01,samsun,ordu,Null
2021,29.0,kadin,2000/09/15,nigde,karaman,2
2021,15.0,kadin,2001/04/07,antalya,antalya,1
2021,12.0,kadin,2000/03/15,izmir,izmir,5
2021,60.0,kadin,1996/10/07,kahramanmaras,kahramanmaras,4
2021,22.0,kadin,1970/01/01,gaziantep,Null,5
2021,5.0,erkek,1999/03/08,corum,ankara,1
2021,5.0,erkek,2001/03/30,elazig,elazig,2
2021,21.0,erkek,2002/05/09,ankara,denizli,2
2021,12.0,kadin,2002/08/21,istanbul,istanbul,1
2021,40.0,erkek,1970/01/01,Null,Null,0
2021,15.0,erkek,1999/02/17,manisa,manisa,1
2021,7.0,kadin,1970/01/01,Null,Null,Null
2021,12.0,kadin,1970/01/01,bursa,Null,2
2021,44.0,kadin,2001/07/21,aksaray,aksaray,2
2021,28.0,erkek,2002/04/04,van,van,0
2021,10.0,erkek,1998/06/24,Null,karabuk,5
2021,24.0,kadin,2000/08/29,erzurum,erzurum,2
2021,44.0,kadin,2001/12/20,istanbul,istanbul,3
2021,7.0,kadin,2000/11/04,agri,agri,0
2021,61.0,erkek,Null,hatay,istanbul,4
2021,22.0,kadin,2002/07/02,nevsehir,nevsehir,2
2021,50.0,erkek,2001/03/18,konya,konya,1
2021,47.0,kadin,2000/08/05,sakarya,istanbul,1
2021,13.0,erkek,2000/09/12,batman,diyarbakir,0
2021,14.0,kadin,2001/04/16,giresun,giresun,1
2021,12.0,kadin,2000/12/21,tokat,tokat,4
2021,12.0,kadin,2002/06/04,antalya,antalya,0
2021,15.0,kadin,2001/05/05,bolu,bolu,2
2021,24.0,kadin,1997/04/10,sakarya,sakarya,3
2021,20.0,erkek,2000/01/21,batman,batman,4
2021,17.0,erkek,2002/05/14,nevsehir,nevsehir,2
2021,27.0,erkek,2000/01/20,sanliurfa,sanliurfa,4
2021,7.0,kadin,1996/06/29,adiyaman,mersin,2
2021,37.0,Null,1970/01/01,diyarbakir,diyarbakir,4
2021,7.0,kadin,2002/08/15,mardin,mardin,5
2021,12.0,kadin,2001/08/07,kahramanmaras,kahramanmaras,3
2021,10.0,erkek,1970/01/01,adiyaman,adiyaman,1
2021,30.0,kadin,1970/01/01,Null,istanbul,1
2021,15.0,erkek,2000/11/15,van,van,5
2021,19.0,kadin,2001/06/01,erzurum,istanbul,2
2021,13.0,erkek,2000/12/02,van,istanbul,4
2021,13.0,erkek,1999/03/25,batman,mardin,2
2021,12.0,kadin,1970/01/01,ordu,ordu,Null
2021,12.0,kadin,2002/08/08,duzce,duzce,3
2021,20.0,erkek,2000/08/15,Null,aksaray,4
2021,38.0,erkek,1970/01/01,mersin,mersin,2
2021,21.0,erkek,1970/01/01,osmaniye,hatay,2
2021,13.0,erkek,2000/11/01,kahramanmaras,kahramanmaras,0
2021,15.0,kadin,2000/01/01,mardin,mardin,5
2021,40.0,kadin,2002/08/07,agri,agri,2
2021,7.0,kadin,1970/01/01,ankara,ankara,1
2021,53.0,erkek,1999/05/08,sivas,istanbul,2
2021,20.0,Null,1970/01/01,mersin,mersin,4
2021,41.0,erkek,2002/09/09,sakarya,sakarya,3
2021,15.0,kadin,1999/01/01,sanliurfa,sanliurfa,5
2021,12.0,kadin,2000/09/21,istanbul,istanbul,2
2021,10.0,erkek,2000/09/19,Null,karabuk,0
2021,53.0,erkek,2001/05/23,malatya,malatya,2
2021,22.0,kadin,1970/01/01,istanbul,duzce,4
2021,13.0,erkek,1970/01/01,artvin,izmir,3
2021,57.0,kadin,1999/03/03,istanbul,istanbul,3
2021,48.0,kadin,2002/10/18,aydin,aydin,3
2021,25.0,kadin,2000/06/18,ankara,ankara,1
2021,20.0,kadin,1970/01/01,diyarbakir,diyarbakir,5
2021,7.0,kadin,1998/09/15,diyarbakir,diyarbakir,5
2021,33.0,kadin,1998/10/01,mardin,mardin,3
2021,7.0,kadin,2000/06/14,gaziantep,ankara,2
2021,53.0,kadin,2000/10/14,istanbul,istanbul,1
2021,35.0,erkek,2002/04/15,diyarbakir,diyarbakir,4
2021,52.0,kadin,1998/08/13,nigde,nigde,2
2021,45.0,erkek,2002/12/28,aydin,istanbul,5
2021,15.0,erkek,1999/08/11,sanliurfa,sanliurfa,1
2021,53.0,erkek,2002/02/01,diyarbakir,adana,5
2021,7.0,kadin,1970/01/01,kahramanmaras,kahramanmaras,5
2021,40.0,kadin,2001/10/22,izmir,izmir,0
2021,7.0,kadin,2000/01/20,konya,konya,2
2021,55.0,kadin,2000/01/23,kahramanmaras,kahramanmaras,4
2021,29.0,kadin,1970/01/01,Null,van,5
2021,35.0,kadin,2000/10/05,bitlis,istanbul,0
2021,7.0,kadin,2000/11/30,istanbul,istanbul,2
2021,35.0,kadin,2002/12/12,mus,manisa,2
2021,22.0,kadin,2000/05/21,sakarya,sakarya,3
2021,37.0,kadin,2002/02/10,van,van,0
2021,36.0,erkek,2001/01/23,adiyaman,adiyaman,3
2021,13.0,erkek,2000/10/01,mardin,sirnak,0
2021,20.0,kadin,1995/01/20,izmir,izmir,4
2021,35.0,erkek,1999/11/17,bursa,istanbul,1
2021,40.0,erkek,2000/03/20,aksaray,aksaray,0
2021,12.0,erkek,2000/06/05,bitlis,bitlis,0
2021,30.0,kadin,2000/07/05,adana,adana,0
2021,22.0,kadin,1997/05/01,van,van,5
2021,22.0,kadin,2002/05/15,sanliurfa,sanliurfa,4
2021,15.0,erkek,2000/07/11,batman,batman,0
2021,32.0,erkek,2001/03/21,sivas,sivas,2
2021,20.0,kadin,1999/11/20,van,van,2
2021,29.0,erkek,2001/10/11,bursa,bursa,3
2021,10.0,erkek,2002/05/07,gaziantep,corum,1
2021,14.0,kadin,1999/04/19,konya,konya,3
2021,28.0,erkek,2001/08/05,tokat,tokat,3
2021,20.0,Null,1970/01/01,gaziantep,gaziantep,2
2021,22.0,erkek,2001/07/21,hakkari,hakkari,0
2021,23.0,erkek,1997/01/02,ordu,ordu,2
2021,15.0,kadin,2000/08/02,agri,kayseri,3
2021,10.0,erkek,2001/09/26,ankara,ankara,1
2021,20.0,kadin,1970/01/01,diyarbakir,diyarbakir,1
2021,30.0,kadin,1999/03/01,istanbul,istanbul,2
2021,12.0,erkek,1999/10/09,diyarbakir,diyarbakir,4
2021,30.0,kadin,2001/09/01,konya,konya,2
2021,15.0,kadin,2000/02/16,van,van,0
2021,32.0,kadin,2001/08/18,diyarbakir,diyarbakir,1
2021,5.0,erkek,1998/06/04,izmir,zonguldak,1
2021,10.0,erkek,2000/01/08,yozgat,istanbul,1
2021,28.0,erkek,1999/03/01,gaziantep,gaziantep,5
2021,13.0,erkek,1999/03/08,van,van,0
2021,46.0,erkek,1970/01/01,adiyaman,adiyaman,3
2021,12.0,erkek,2002/04/11,hatay,hatay,3
2021,7.0,kadin,2000/03/04,nigde,nigde,4
2021,20.0,erkek,2000/07/19,kahramanmaras,kocaeli,1
2021,35.0,kadin,1999/05/19,denizli,usak,1
2021,67.0,kadin,2001/11/08,karaman,mersin,3
2021,7.0,kadin,2000/02/04,kars,istanbul,2
2021,12.0,kadin,2000/07/06,denizli,denizli,2
2021,12.0,kadin,2000/07/04,istanbul,istanbul,2
2021,22.0,kadin,2002/12/06,bursa,bursa,0
2021,19.0,kadin,1999/03/19,diyarbakir,istanbul,4
2021,22.0,kadin,2000/05/15,izmir,sanliurfa,5
2021,12.0,erkek,1970/01/01,sanliurfa,sanliurfa,0
2021,10.0,erkek,2000/09/15,istanbul,hatay,5
2021,21.0,erkek,2001/05/05,osmaniye,osmaniye,4
2021,22.0,kadin,2002/08/16,adiyaman,gaziantep,2
2021,13.0,erkek,1997/02/01,sivas,sivas,5
2021,5.0,erkek,2001/11/08,sivas,sivas,1
2021,5.0,erkek,2002/07/26,malatya,osmaniye,3
2021,24.0,erkek,1991/01/12,aydin,aydin,2
2021,25.0,erkek,2000/08/31,sivas,aydin,3
2021,14.0,kadin,2002/04/01,adiyaman,adiyaman,4
2021,30.0,kadin,1976/03/20,hatay,istanbul,0
2021,46.0,erkek,2000/02/29,istanbul,istanbul,1
2021,14.0,kadin,2001/01/25,malatya,malatya,1
2021,12.0,kadin,2001/05/25,kocaeli,kocaeli,1
2021,15.0,kadin,2001/08/20,igdir,igdir,4
2021,5.0,erkek,2000/05/03,sirnak,mersin,4
2021,40.0,erkek,1999/05/11,manisa,manisa,2
2021,7.0,kadin,2001/10/02,ankara,ankara,4
2021,30.0,erkek,2001/05/08,istanbul,kocaeli,4
2021,32.0,kadin,2001/07/23,istanbul,istanbul,2
2021,23.0,erkek,2000/06/23,istanbul,istanbul,1
2021,5.0,erkek,2000/10/01,van,van,0
2021,22.0,kadin,2001/05/01,konya,konya,1
2021,22.0,kadin,2001/03/21,manisa,balikesir,2
2021,7.0,kadin,2002/04/29,bilecik,bilecik,1
2021,24.0,kadin,2002/10/14,istanbul,istanbul,3
2021,17.0,erkek,2001/10/10,adiyaman,adiyaman,4
2021,7.0,kadin,2000/02/20,sanliurfa,sanliurfa,4
2021,33.0,erkek,2000/08/08,diyarbakir,diyarbakir,5
2021,27.0,kadin,2002/02/14,hatay,hatay,2
2021,25.0,erkek,2002/03/24,bursa,bursa,2
2021,33.0,erkek,2002/06/05,istanbul,istanbul,1
2021,7.0,kadin,1999/08/21,van,van,5
2021,28.0,erkek,2002/01/01,osmaniye,osmaniye,2
2021,7.0,kadin,2002/09/10,nigde,kayseri,2
2021,7.0,kadin,2002/06/02,zonguldak,zonguldak,3
2021,15.0,erkek,1996/06/01,batman,batman,5
2021,30.0,erkek,2002/04/28,sanliurfa,sanliurfa,3
2021,56.0,erkek,2001/07/23,mus,istanbul,0
2021,20.0,erkek,2002/10/11,kutahya,istanbul,1
2021,35.0,erkek,2000/11/02,kayseri,kayseri,3
2021,67.0,kadin,2001/08/20,bitlis,bitlis,3
2021,25.0,erkek,1999/04/10,adiyaman,adiyaman,0
2021,25.0,kadin,2002/08/03,mardin,mersin,5
2021,22.0,kadin,2001/04/28,gaziantep,gaziantep,5
2021,14.0,kadin,2001/02/14,mersin,mersin,0
2021,30.0,erkek,2000/07/27,sanliurfa,sanliurfa,4
2021,12.0,erkek,2000/10/10,sanliurfa,sanliurfa,0
2021,21.0,erkek,2001/03/01,sanliurfa,sanliurfa,0
2021,13.0,erkek,2001/01/01,van,van,4
2021,25.0,erkek,2002/08/25,izmir,izmir,2
2021,5.0,erkek,2002/10/20,hatay,hatay,4
2021,20.0,kadin,1970/01/01,ordu,samsun,0
2021,7.0,kadin,1996/12/01,hakkari,hakkari,0
2021,13.0,erkek,2000/06/30,van,konya,0
2021,10.0,erkek,2000/12/25,adana,adana,5
2021,7.0,kadin,2001/10/27,izmir,izmir,Null
2021,15.0,kadin,2000/07/11,malatya,malatya,3
2021,15.0,kadin,2002/11/27,artvin,ordu,1
2021,32.0,erkek,1970/01/01,sanliurfa,sanliurfa,4
2021,20.0,kadin,2001/12/11,denizli,denizli,1
2021,22.0,kadin,2001/03/22,kayseri,kayseri,3
2021,20.0,erkek,1999/04/15,yozgat,yozgat,4
2021,5.0,erkek,2001/11/01,hakkari,van,0
2021,14.0,kadin,2000/12/07,sanliurfa,sanliurfa,0
2021,7.0,kadin,1999/03/25,istanbul,kilis,2
2021,5.0,Null,Null,Null,Null,Null
2021,10.0,erkek,2001/04/23,siirt,siirt,4
2021,13.0,erkek,2002/06/20,diyarbakir,diyarbakir,0
2021,30.0,erkek,2002/06/13,bursa,bursa,2
2021,13.0,erkek,1998/11/20,mardin,mardin,5
2021,13.0,erkek,2000/08/08,adiyaman,adiyaman,2
2021,18.0,erkek,1999/04/20,malatya,malatya,2
2021,31.0,erkek,1999/11/26,manisa,manisa,1
2021,15.0,kadin,2000/10/19,adana,adana,2
2021,55.0,erkek,1998/10/08,aydin,izmir,1
2021,15.0,kadin,2000/05/01,kars,igdir,0
2021,27.0,kadin,1999/09/09,diyarbakir,diyarbakir,2
2021,27.0,kadin,2000/05/03,istanbul,istanbul,1
2021,16.0,erkek,1999/03/11,samsun,ankara,0
2021,24.0,kadin,2002/01/24,adana,adana,2
2021,15.0,kadin,2001/07/25,konya,konya,2
2021,7.0,kadin,1970/01/01,mardin,mardin,5
2021,19.0,kadin,1995/09/18,igdir,igdir,3
2021,18.0,erkek,2002/01/15,ordu,ordu,3
2021,20.0,erkek,2001/02/14,diyarbakir,diyarbakir,3
2021,12.0,kadin,1999/09/15,adiyaman,istanbul,1
2021,7.0,kadin,2000/03/13,istanbul,istanbul,1
2021,7.0,kadin,2002/11/29,bursa,bursa,2
2021,12.0,erkek,1999/06/10,istanbul,istanbul,3
2021,27.0,kadin,2001/08/14,kars,tekirdag,3
2021,7.0,kadin,2002/06/10,siirt,siirt,0
2021,5.0,erkek,2001/10/19,sanliurfa,sanliurfa,1
2021,12.0,erkek,1999/08/16,sanliurfa,sanliurfa,1
2021,12.0,kadin,2001/04/02,ankara,ankara,2
2021,22.0,kadin,2002/05/14,karaman,karaman,2
2021,23.0,kadin,2000/01/01,gaziantep,gaziantep,5
2021,5.0,erkek,2001/01/01,istanbul,kocaeli,4
2021,32.0,kadin,1999/09/11,agri,agri,4
2021,28.0,belirtmek istemiyorum,2000/12/10,bitlis,bitlis,5
2021,24.0,kadin,2001/04/24,diyarbakir,diyarbakir,4
2021,5.0,erkek,2001/10/13,yozgat,ankara,2
2021,7.0,kadin,2000/05/25,ankara,ankara,1
2021,15.0,kadin,1999/09/13,diyarbakir,diyarbakir,0
2021,5.0,erkek,1997/02/26,malatya,malatya,1
2021,22.0,kadin,1998/08/24,sanliurfa,sanliurfa,3
2021,37.0,kadin,2001/05/10,hatay,hatay,3
2021,5.0,erkek,2000/01/01,adana,adana,3
2021,14.0,kadin,2001/03/17,antalya,antalya,1
2021,7.0,kadin,2001/09/20,erzurum,erzurum,3
2021,10.0,erkek,2000/07/07,bursa,bursa,4
2021,13.0,erkek,1999/09/05,malatya,malatya,2
2021,7.0,kadin,2002/01/16,izmir,izmir,3
2021,13.0,erkek,1998/06/01,sanliurfa,sanliurfa,4
2021,47.0,kadin,2001/05/27,mardin,mardin,3
2021,15.0,kadin,2002/07/21,adiyaman,adiyaman,1
2021,13.0,erkek,2002/09/11,istanbul,istanbul,3
2021,29.0,kadin,2000/09/01,izmir,izmir,0
2021,32.0,kadin,2001/12/20,diyarbakir,diyarbakir,5
2021,5.0,erkek,1999/01/01,agri,agri,0
2021,35.0,kadin,2001/11/01,van,van,2
2021,15.0,kadin,2000/04/01,osmaniye,osmaniye,4
2021,20.0,erkek,2001/08/28,istanbul,istanbul,2
2021,34.0,kadin,1999/09/15,sanliurfa,sanliurfa,0
2021,22.0,kadin,1996/05/15,diyarbakir,diyarbakir,1
2021,7.0,kadin,2000/09/09,sivas,sivas,4
2021,27.0,erkek,2000/05/20,van,van,4
2021,12.0,kadin,2001/12/02,agri,istanbul,2
2021,21.0,erkek,1999/02/15,konya,afyonkarahisar,1
2021,10.0,erkek,2002/09/18,izmir,sinop,1
