Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar genel mudurlugunden,500
Null,0,1,kyk,Null
Null,0,1,kyk,500
Null,0,1,devlet ogretim kredisi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,Null,800
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk ve anadolu vakfi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,meb,500
Null,0,0,Null,Null
Null,0,1,kyk geri odemeli,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,turkiye teknoloji takimi vakfi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk kredi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,milli egitim bakanligi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,soroptimist spor klubu palmiye fabrikasi,500
Null,0,1,kyk burs,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet kyk,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,istanbul buyuksehir belediyes,Null
Null,0,0,Null,Null
Null,0,1,yuksekogrenim kredi ve yurtlar kurumu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kizcev,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk bursu aliyorum,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,cagdas yasami destekleme dernegi,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,Null
Null,0,1,kyk,500
Null,0,1,kyk-burs,500
Null,0,0,Null,Null
Null,0,1,mehmet zorlu vakfi kyk odtu bursa mezunlar dernegi,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,mavera egitim ve saglik bursu,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,ithib-itkib,500
Null,0,1,gursoy vakfi,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk dan aĺiyorum 23 yildir gorusmedigim babam hamit ceviz vazife malulu gazidir bu ozel durumum ve engeli olmam nedeniyle burs aliyorum . borde cydd derneginden 220/250 tl. burs aliyorum,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk burs,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,i.b.b,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk kredisi,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk kredi aliyorum geri odemeli,800
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar kurumundan,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk bursu aliyorum,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,cagdas yasami destekleme dernegi,Null
Null,0,1,kyk,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,turk egitim vakfi,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,devlet ve cydd,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,cydd,Null
Null,0,1,kyk,500
Null,0,1,genclik ve spor bakanligi,500
Null,0,1,Null,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kredili yurtlar kurumu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,yuksekogretim kurulu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,yuksekogrenim kredi ve yurtlar kurumu,500
Null,0,1,kyk,500
Null,0,1,devlet bursu (kyk),500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,"kyk, cagdas yasami destekleme dernegi",500
Null,0,1,cerrahpasa tip fakultesi vakfi,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tev,500
Null,0,0,Null,Null
Null,0,1,kyk,Null
Null,0,1,kyk-burs,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tubitak,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet kyk bursu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk devlet bursu aliyorum 650,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,meb,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk burs,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk bursu aliyorum,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,yuksekogrenim kredi ve yurtlar kurumu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,ibb,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,800
Null,0,1,enka vakfi,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,mehmet zorlu vakfi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,"kyk bursu, bogazici universitesi vakfi bursu",500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk ogrenim kredisi,500
Null,0,1,genclik vakfi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kredi ve yurtlar kurumu adana ticaret odasi,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kredi yurtlar kurumu geri odemeli egitim bursu,500
Null,0,0,Null,Null
Null,0,1,vakif bursu,800
Null,0,1,kyk,500
Null,0,1,milli egitim vakfi,800
Null,0,1,turkiye teknoloji takimi vakfi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,geri odemeli egitim bursu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,800
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,malatya egitim vakfi,800
Null,0,0,Null,Null
Null,0,1,kyk,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar kurumu (kyk),500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar kurumu (kyk),500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,turkiye'nin muhendis kizlari proj,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,istanbul buyuksehir belediyesi aylik yaklasik 270 turk lirasi,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,genclik ve spor bakanligi,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,istanbul buyuk sehir belediyesi,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,yuksekogrenim kredi ve yurtlar kurumu,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,vakiflar genel mudurlugu,800
Null,0,0,Null,Null
Null,0,1,turk egitim vakfi,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredili yurtlar kurumu ve cagdas egitim vakfi,500
Null,0,1,borusan kocabiyik v,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,cagdas yasami destekelem dernegi umuda kosanlar dernegi yardimsevenler dernegi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tubitak,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk dan bur aliyorum,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,vakfikebirliler hemseri dern,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,ronesans holding egitim vakfi,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi ve yurtlar genel mudurlugu,500
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,turkiye cumhuriyeti genclik ve spor bakanligi,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,birebir egitim vakfinin kurmus oldugu inekle platformunda ozel ders veriyorum ve kazancim burs olarak yatiyor.,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,genclik ve spor bakanligi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,istanbul belediyesi genc universiteli bursu,800
Null,0,1,elginkan vakfi,800
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,anadolu vakfi,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,devlet,500
Null,0,1,kyk kredisi aliyorum,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk ii,Null
Null,0,1,turk egitim vakfi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,tusdata'ya tam burslu olarak kayitliyim. bunun disinda 3 tus dershanesinden daha tam burs kazandim. ayrica ortaokul ve lise boyunca burslu okudum.,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,istanbul buyuksehir belediyesi,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk geri odemeli,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kredi yurtlar kurumundan,500
Null,0,1,vakiflar genel mudurlugu,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,1,istanbul maden ihracatcilari birligi,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,cagdas yasami destekleme dernegi,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,odtu mezunlar dernegi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk kredi,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,genclik ve spor bakanligi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,turk universiteli kadinlar dernegi,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk bursu almaktayim.,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,vkv,500
Null,0,1,sabanci vakfi,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,Null,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi yurtlar kurumu'ndan burs aliyorum.,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kredi yurtlar kurumu (kyk),500
Null,0,1,vakiflar genel mudurlugu,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,itu - sporcu bursu,800
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,0,Null,Null
Null,0,1,kyk,500
Null,0,1,devlet,500
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
Null,0,0,Null,Null
