Burslu ise Burs Yuzdesi,Burs Aliyor mu?,Baska Bir Kurumdan Burs Aliyor mu?,Burs Aldigi Baska Kurum,Baska Kurumdan Aldigi Burs Miktari
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,istanbul ticaret odasi,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk bura,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,devlet,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk bursu aliyorum,500₺ - 999₺
,hayir,evet,kyk bursu,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,genclik ve spor bakanligi ogrenim bursu,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,ozel sirket,0 - 499₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,devlet kredi ve yurtlar kurumu (kyk),500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk devlet,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,tevkyk,500₺ - 999₺
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,evet,evet,kyk bursu aliyorum.,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,tev,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk bursu,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,evet,kredi yurtlar kurumu,500₺ - 999₺
,hayir,evet,devlet kurumundan kyk bursu aliyorum.,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,universite,1000₺ ve ustu
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,eti gida sanayi ve ticaret,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,genclik ve spor bakanligi (kyk),500₺ - 999₺
,evet,hayir,-,-
,evet,evet,kyk ve tog&elidor,1000₺ ve ustu
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,evet,kredi ve yurtlar genel mudurlugu,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,istanbul buyuk sehir belediyesi,0 - 499₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,2247 - c stajyer arastirmaci burs programi (star) - tubitak - koc universitesi 6 aylikti 1 agutost'ta bitiyor.,1000₺ ve ustu
,evet,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk bursu aliyorum sa,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,"kredi yurtlar kurumu, kyk bursu",500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,turkiye teknoloji takimi vakfi,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,mustafa enver adakan vakfi,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,ibn haldun universitesi tercih bursu,1000₺ ve ustu
,hayir,evet,ronesans egitim vakfi,500₺ - 999₺
,evet,evet,devlet,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,"kurumdan degil, yda holding yonetim kurulu baskani huseyin arslan'dan aliyorum",500₺ - 999₺
,hayir,evet,kyk devlet bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,k,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,kyk,500₺ - 999₺
,hayir,evet,devlet,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,cydd,0 - 499₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,ozyegin universitesi,1000₺ ve ustu
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk kredi,500₺ - 999₺
,hayir,evet,kyk bursu,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,"sabanci vakfi, kyk",1000₺ ve ustu
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,ogrenim bursu,500₺ - 999₺
,evet,evet,kyk,500₺ - 999₺
,hayir,evet,kredi ve yurtlar kurumu (kyk),500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk geri odemeli,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,genclik ve spor bakanligi,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,tev,500₺ - 999₺
,evet,evet,ozyegin universitesi,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,evet,t3 vakfi,1000₺ ve ustu
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi yurtlar kurumu(kyk),500₺ - 999₺
,hayir,evet,tev,500₺ - 999₺
,hayir,evet,ibb,0 - 499₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,ahmet ve nezahat kelesoglu vakfi,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kredi yurtlar kurumu (kyk),500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,devlet bursu kyk,500₺ - 999₺
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk-devlet,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,t3 vakfi,1000₺ ve ustu
,hayir,evet,"bogazici universitesi burs ofisi, kyk bursu",1000₺ ve ustu
,hayir,evet,tubitak,1000₺ ve ustu
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk bursu almaktayim.,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,mim-mak makina,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,kyk kred,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,kyk,500₺ - 999₺
,evet,evet,sabanci university,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,tev,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,tev,1000₺ ve ustu
,hayir,evet,kyk devlet bursu,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,enver egitim vakfi bursu,0 - 499₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,is bankasi basidav,0 - 499₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,koc universitesi kudeb bursu,1000₺ ve ustu
,hayir,evet,anadolu vakfi,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,hayir,evet,agu vakif,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk devlet bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,istanbul buyuksehir belediyesi,0 - 499₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,tubitak,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk bursu,500₺ - 999₺
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kyk engelli bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,devlet,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,tubitak,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,turk egitim vakfi,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,evet,evet,"ankara ataturk anadolu lisesi gelistirme vakfi, istanbul buyuksehir belediyesi, tareksav",1000₺ ve ustu
,hayir,evet,tubitak - star 2247c,1000₺ ve ustu
,evet,evet,t3 vakfi ve kyk,1000₺ ve ustu
,evet,evet,kyk-t3 vakfi,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,evet,turkiyenin muhendis kizlari projesinde bursiyerim.,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,istanbul buyuksehir belediyesi,0 - 499₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,tog kendi yolumuzda bursu ve kyk,1000₺ ve ustu
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,edirne lisesinden yetisenler dernegi,0 - 499₺
,hayir,hayir,-,-
,hayir,evet,hsa enerji,0 - 499₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk ilk 100 bursu,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,hayir,evet,denizli dini ve milli kultur vakfi,0 - 499₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,istanbul medipol universitesi,0 - 499₺
,hayir,evet,devlet,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,evet,evet,ibb,0 - 499₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,cagdas yasami destekleme dernegi,0 - 499₺
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,aguv,1000₺ ve ustu
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,evet,sancaklar,0 - 499₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,vehbi koc vakfi,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,kredi yurtlar kurumu,500₺ - 999₺
,hayir,evet,kyk dan milli sporcu bursu,500₺ - 999₺
,hayir,evet,kyk kredisi aliyorum,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,gebze teknik universitesi basari bursu + kyk,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,evet,mulkiyeliler birligi vakfindan tek sefere mahsus ocak-haziran arasi 500₺ 6 aylik burs aldim.,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk bursu,500₺ - 999₺
,hayir,evet,tev,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,noterler birligi,500₺ - 999₺
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,evet,evet,istanbul ticaret universitesi,0 - 499₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,ege cagdas egitim vakfi,0 - 499₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk devlet bursu aliyorum.,500₺ - 999₺
,hayir,evet,devlet kyk bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kredi ve ogrenim bursu,500₺ - 999₺
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,"bogazici yoneticiler vakfi, bura dernegi",500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk bursu,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,1000₺ ve ustu
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,evet,genclik ve spor bakanligi milli sporcu bursu,1000₺ ve ustu
,hayir,evet,kyk sabanci,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,evet,devlet ogrenci kredisi,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,istanbul 29 mayis universitesi,0 - 499₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,tubitak,1000₺ ve ustu
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,cagdas yasami destekleme dernegi,0 - 499₺
,evet,hayir,-,-
,hayir,evet,tubitak,1000₺ ve ustu
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,devletten kyk kredisi aliyorum,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk kredisi aliyorken kredim yaptigim gonulluk faaliyetleri kapsaminda gonullu genclik liderligi bursuna cevrildi . kyk'dan burs aliyorum .,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk ve lisem veriyor toplam 1300 lira,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kyk genclik bakanligi,500₺ - 999₺
,hayir,evet,kredi ve yurtlar genel mudurlugu,500₺ - 999₺
,hayir,evet,kredi yurtlar kurumu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,genclik spor bakanligi,500₺ - 999₺
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,hayir,-,-
,evet,evet,tog vakfi,0 - 499₺
,hayir,evet,devlet,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,evet,kyk ve koc universitesi anadolu bursiyerligi cep harcligi,1000₺ ve ustu
,hayir,evet,kredi ve yurtlar kurumu,500₺ - 999₺
,hayir,evet,kyk bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,buvak,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,cagdas yasami destekleme dernegi,0 - 499₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,mng holding,1000₺ ve ustu
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,kyk,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,evet,evet,ucurtma projesi,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk bursu,500₺ - 999₺
,hayir,evet,"kredi ve yurtlar kurumu, fethiye turizm tanitim kultur cevre ve egitim vakfi.",1000₺ ve ustu
,hayir,evet,kyk bursu almaktayim.,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,evet,bahcesehir universitesi,1000₺ ve ustu
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kredi ve yurtlar genel mudurlugu (kyk),500₺ - 999₺
,evet,evet,anakara medipol universitesi,0 - 499₺
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,ihsan dogramaci bilkent universitesi,1000₺ ve ustu
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,evet,tev,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,tubitak,1000₺ ve ustu
,evet,evet,"turk egitim vakfi, sabanci universitesi, kyk",1000₺ ve ustu
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,0 - 499₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,1000₺ ve ustu
,hayir,hayir,-,-
,evet,hayir,-,-
,evet,evet,ozcelik is sendikasi,0 - 499₺
,hayir,hayir,-,-
,hayir,evet,"kyk, ihkib",1000₺ ve ustu
,evet,hayir,-,-
,evet,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,turing,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kyk aliyorum ve okulumda anadolu bursiyeri oldugum icin okulumdan burs aliyorum.,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,"mng kargo, kyk, atosev",1000₺ ve ustu
,evet,evet,mehmet zorlu vakfi,500₺ - 999₺
,hayir,evet,cagdas yasami destekleme dernegi,0 - 499₺
,hayir,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,evet,evet,"istanbul medipol universitesi tarafindan, kick boks okul takimi sporcusu oldugum gerekcesiyle burs aliyorum.",0 - 499₺
,hayir,hayir,-,-
,evet,evet,kyk devlet bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,mehmet zorlu vakfi,500₺ - 999₺
,hayir,evet,burskoop'tan 500tl,500₺ - 999₺
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,hayir,-,-
,hayir,evet,vizyoner genc tr egitim,500₺ - 999₺
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,hayir,evet,kredi yurtlar kurumu ogrenim bursu,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,evet,evet,kyk,500₺ - 999₺
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,hayir,-,-
,hayir,evet,turkiye teknoloji takimi,1000₺ ve ustu
,hayir,hayir,-,-
,hayir,evet,kyk,500₺ - 999₺
,evet,evet,kredi ve yurtlar kurumu,500₺ - 999₺
