Basvuru Yili,Degerlendirme Puani,Cinsiyet,Dogum Tarihi,Dogum Yeri,Ikametgah Sehri
2022,32.0,erkek,2002/11/25,izmir,izmir
2022,32.0,kadin,2002/01/02,erzurum,erzurum
2022,32.0,kadin,2000/01/21,aydin,eskisehir
2022,32.0,kadin,2002/08/14,erzurum,erzurum
2022,32.0,kadin,1999/01/05,aydin,istanbul
2022,32.0,kadin,2001/07/14,kocaeli,istanbul
2022,32.0,erkek,1999/05/23,adana,ankara
2022,32.0,kadin,2000/06/28,karabuk,karabuk
2022,32.0,erkek,2000/01/08,istanbul,istanbul
2022,32.0,erkek,2001/03/24,aydin,izmir
2022,32.0,kadin,1999/12/24,ankara,ankara
2022,32.0,kadin,1999/04/01,sinop,ankara
2022,32.0,kadin,2002/06/16,kayseri,istanbul
2022,32.0,erkek,2001/10/11,antalya,izmir
2022,32.0,kadin,1999/04/30,diyarbakir,istanbul
2022,32.0,kadin,2001/12/24,istanbul,istanbul
2022,32.0,kadin,2001/06/09,istanbul,istanbul
2022,32.0,erkek,2001/06/22,kahramanmaras,kahramanmaras
2022,32.0,kadin,2000/10/24,adana,adana
2022,32.0,kadin,2002/07/09,bursa,bursa
2022,32.0,kadin,2000/10/19,izmir,izmir
2022,32.0,erkek,2000/04/03,mardin,mardin
2022,32.0,kadin,1998/10/23,corum,ankara
2022,32.0,kadin,2000/01/20,sivas,sivas
2022,32.0,erkek,2001/04/25,kahramanmaras,istanbul
2022,32.0,kadin,2001/03/02,ankara,ankara
2022,32.0,erkek,2000/10/31,osmaniye,adana
2022,31.0,kadin,2001/01/08,mugla,izmir
2022,31.0,erkek,1999/12/13,agri,istanbul
2022,31.0,kadin,2001/07/13,hatay,istanbul
2022,31.0,erkek,2000/01/01,istanbul,istanbul
2022,31.0,erkek,1999/04/10,yozgat,kayseri
2022,31.0,erkek,2001/05/02,kayseri,izmir
2022,31.0,kadin,2001/10/29,mardin,istanbul
2022,31.0,kadin,2000/11/17,istanbul,istanbul
2022,31.0,erkek,1998/07/27,istanbul,istanbul
2022,31.0,erkek,1998/01/05,nevsehir,ankara
2022,31.0,kadin,2003/03/23,izmir,ankara
2022,31.0,kadin,1998/04/22,ankara,ankara
2022,31.0,erkek,2002/10/10,ankara,ankara
2022,31.0,kadin,2002/11/10,bursa,bursa
2022,31.0,kadin,2001/04/07,antalya,ankara
2022,31.0,kadin,2001/10/08,hatay,izmir
2022,31.0,erkek,2001/09/29,aksaray,aksaray
2022,31.0,erkek,2002/06/23,mardin,burdur
2022,31.0,kadin,2003/04/21,eskisehir,sinop
2022,31.0,erkek,2001/01/17,osmaniye,osmaniye
2022,31.0,erkek,2000/10/10,tokat,amasya
2022,31.0,kadin,2001/06/10,giresun,giresun
2022,31.0,kadin,2001/01/11,erzurum,istanbul
2022,31.0,erkek,2002/07/17,mersin,rize
2022,31.0,erkek,2001/06/25,mersin,ankara
2022,31.0,kadin,2002/11/01,kahramanmaras,erzurum
2022,31.0,erkek,2002/05/26,sakarya,osmaniye
2022,31.0,erkek,2001/10/21,konya,kahramanmaras
2022,31.0,kadin,2002/09/12,istanbul,corum
2022,31.0,erkek,2002/06/26,konya,karaman
2022,31.0,erkek,2003/08/14,antalya,istanbul
2022,31.0,erkek,2001/11/11,trabzon,kocaeli
2022,31.0,erkek,2000/02/25,istanbul,istanbul
2022,31.0,kadin,1999/01/12,ankara,ankara
2022,31.0,kadin,2000/04/10,istanbul,istanbul
2022,31.0,erkek,2002/01/21,nevsehir,sakarya
2022,31.0,erkek,2001/06/23,istanbul,istanbul
2022,31.0,kadin,2000/06/10,istanbul,istanbul
2022,31.0,kadin,2000/01/09,adana,izmir
2022,31.0,erkek,2000/03/13,van,tekirdag
2022,31.0,kadin,2002/02/07,istanbul,istanbul
2022,31.0,kadin,2002/01/15,kayseri,kayseri
2022,31.0,kadin,2001/03/01,corum,sinop
2022,31.0,kadin,2003/03/05,samsun,corum
2022,31.0,kadin,2002/04/09,kutahya,kutahya
2022,31.0,kadin,1999/10/20,elazig,diyarbakir
2022,31.0,erkek,1999/12/09,adiyaman,tekirdag
2022,31.0,kadin,2000/09/20,istanbul,istanbul
2022,31.0,kadin,2001/04/23,ordu,istanbul
2022,31.0,kadin,2002/09/28,adana,adana
2022,31.0,erkek,2001/03/15,istanbul,istanbul
2022,31.0,kadin,2002/03/10,sakarya,sakarya
2022,31.0,kadin,2001/05/22,diyarbakir,diyarbakir
2022,31.0,erkek,2002/02/15,erzincan,erzincan
2022,31.0,kadin,2002/06/03,ankara,ankara
2022,31.0,kadin,2000/08/05,samsun,samsun
2022,31.0,kadin,2003/12/21,diyarbakir,aydin
2022,31.0,kadin,1999/10/27,mersin,mersin
2022,31.0,kadin,2002/12/24,istanbul,istanbul
2022,31.0,erkek,2002/02/22,ankara,ankara
2022,31.0,erkek,2000/06/15,kutahya,manisa
2022,31.0,kadin,2000/07/24,nevsehir,cankiri
2022,31.0,erkek,2003/11/15,siirt,sakarya
2022,31.0,kadin,2002/12/27,kahramanmaras,ankara
2022,31.0,kadin,2001/06/23,batman,istanbul
2022,31.0,erkek,1999/03/13,aksaray,eskisehir
2022,31.0,kadin,2002/03/24,istanbul,istanbul
2022,31.0,kadin,2000/01/31,manisa,ankara
2022,31.0,erkek,1999/11/08,bartin,erzincan
2022,31.0,erkek,2001/01/22,adana,adana
2022,31.0,erkek,2003/07/21,van,ankara
2022,31.0,kadin,2000/09/15,konya,isparta
2022,31.0,erkek,2001/09/07,izmir,izmir
2022,31.0,erkek,2002/01/10,van,tekirdag
2022,31.0,erkek,2001/10/20,adana,adana
2022,31.0,kadin,2003/09/21,kars,kocaeli
2022,31.0,erkek,1999/08/09,sanliurfa,sanliurfa
2022,31.0,kadin,1998/07/20,siirt,siirt
2022,31.0,kadin,2001/08/29,giresun,giresun
2022,31.0,kadin,2001/03/29,yozgat,tokat
2022,31.0,erkek,2002/11/22,kocaeli,kocaeli
2022,31.0,kadin,2002/04/25,manisa,manisa
2022,31.0,kadin,2001/03/21,istanbul,istanbul
2022,31.0,erkek,2002/09/03,gaziantep,gaziantep
2022,31.0,kadin,2002/05/01,sirnak,canakkale
2022,31.0,kadin,2002/09/27,rize,istanbul
2022,31.0,kadin,2003/12/07,tokat,tokat
2022,31.0,kadin,1999/01/04,osmaniye,istanbul
2022,31.0,erkek,2001/01/09,osmaniye,istanbul
2022,31.0,kadin,2001/05/28,sakarya,istanbul
2022,31.0,kadin,2003/09/13,ankara,ankara
2022,31.0,erkek,2002/06/27,diyarbakir,diyarbakir
2022,31.0,erkek,2001/06/16,mugla,istanbul
2022,31.0,kadin,2001/01/09,istanbul,istanbul
2022,31.0,kadin,2002/11/23,ankara,ankara
2022,31.0,kadin,2001/02/06,tokat,kayseri
2022,31.0,erkek,2001/11/06,nigde,nevsehir
2022,31.0,kadin,2001/09/19,kilis,ankara
2022,31.0,erkek,2000/04/15,duzce,istanbul
2022,31.0,erkek,2002/02/27,balikesir,balikesir
2022,31.0,kadin,2002/02/24,,denizli
2022,31.0,kadin,2000/04/08,istanbul,istanbul
2022,31.0,kadin,1998/02/18,malatya,istanbul
2022,31.0,kadin,2001/06/20,ankara,ankara
2022,31.0,kadin,2001/06/18,kastamonu,eskisehir
2022,31.0,erkek,1999/09/01,gumushane,istanbul
2022,31.0,kadin,2000/04/09,,istanbul
2022,31.0,kadin,2001/06/03,konya,
2022,31.0,kadin,1999/09/15,ankara,ankara
2022,31.0,erkek,2000/04/23,izmir,izmir
2022,31.0,kadin,1999/08/31,istanbul,istanbul
2022,31.0,erkek,1999/05/22,amasya,canakkale
2022,31.0,kadin,2001/10/05,bursa,bursa
2022,31.0,kadin,2002/09/06,gaziantep,gaziantep
2022,31.0,kadin,2001/10/30,antalya,eskisehir
2022,31.0,kadin,2003/07/07,izmir,nevsehir
2022,31.0,kadin,2002/02/27,van,van
2022,31.0,erkek,2001/07/29,mardin,batman
2022,31.0,kadin,1999/10/31,,konya
2022,31.0,kadin,2003/01/31,adana,adana
2022,31.0,erkek,2003/02/28,samsun,istanbul
2022,31.0,kadin,2001/11/29,eskisehir,isparta
2022,31.0,kadin,1999/09/21,istanbul,ankara
2022,31.0,kadin,2001/03/26,izmir,izmir
2022,31.0,kadin,2001/09/01,bingol,bingol
2022,31.0,erkek,2000/02/27,izmir,izmir
2022,31.0,kadin,2001/07/13,erzurum,istanbul
2022,31.0,kadin,2003/07/05,istanbul,istanbul
2022,31.0,kadin,2000/03/23,kastamonu,istanbul
2022,31.0,erkek,2001/02/24,istanbul,istanbul
2022,31.0,erkek,2002/12/19,izmir,
2022,31.0,erkek,2003/10/10,istanbul,istanbul
2022,31.0,erkek,2001/05/18,diyarbakir,ankara
2022,31.0,kadin,2001/08/13,sivas,eskisehir
2022,31.0,kadin,2000/03/19,ankara,ankara
2022,31.0,kadin,2002/11/15,balikesir,istanbul
2022,31.0,kadin,2001/01/05,konya,ankara
2022,31.0,erkek,2001/07/24,istanbul,istanbul
2022,31.0,kadin,2000/10/01,istanbul,istanbul
2022,31.0,kadin,2003/05/01,malatya,istanbul
2022,31.0,kadin,2002/09/22,diyarbakir,istanbul
2022,31.0,kadin,2000/01/10,gaziantep,istanbul
2022,31.0,kadin,2002/05/15,ankara,izmir
2022,31.0,kadin,2003/08/01,istanbul,istanbul
2022,31.0,kadin,2001/09/02,van,istanbul
2022,31.0,kadin,2000/02/25,erzincan,istanbul
2022,31.0,erkek,2000/06/29,canakkale,istanbul
2022,31.0,erkek,2001/03/06,kocaeli,kocaeli
2022,31.0,kadin,1999/02/21,izmir,ankara
2022,31.0,erkek,2000/01/08,trabzon,ankara
2022,31.0,erkek,2000/01/24,ankara,ankara
2022,31.0,kadin,2001/09/20,konya,ankara
2022,31.0,erkek,2000/04/15,izmir,izmir
2022,31.0,kadin,2001/06/13,balikesir,balikesir
2022,31.0,kadin,2000/03/23,ankara,bursa
2022,31.0,kadin,1999/10/10,bilecik,istanbul
2022,31.0,kadin,2001/05/21,gaziantep,gaziantep
2022,31.0,kadin,2001/06/14,istanbul,istanbul
2022,31.0,kadin,2000/09/12,istanbul,istanbul
2022,31.0,erkek,2001/03/27,mersin,ankara
2022,31.0,erkek,2001/03/16,kocaeli,kocaeli
2022,31.0,kadin,1998/06/24,istanbul,istanbul
2022,31.0,erkek,1998/09/28,bursa,istanbul
2022,31.0,kadin,2001/12/19,rize,istanbul
2022,31.0,erkek,2002/02/18,mersin,adana
2022,31.0,erkek,2002/04/01,mardin,konya
2022,31.0,erkek,2000/07/03,istanbul,istanbul
2022,31.0,erkek,2001/07/26,istanbul,istanbul
2022,31.0,erkek,2003/07/10,istanbul,istanbul
2022,31.0,kadin,2001/09/12,kayseri,konya
2022,31.0,kadin,2003/07/21,antalya,izmir
2022,31.0,erkek,2001/10/01,gaziantep,ankara
2022,31.0,erkek,2002/03/20,konya,konya
2022,31.0,kadin,1999/02/03,konya,ankara
2022,31.0,kadin,2001/06/04,yalova,yalova
2022,31.0,kadin,2000/04/13,istanbul,istanbul
2022,31.0,kadin,1999/12/13,rize,istanbul
2022,31.0,erkek,2001/01/15,istanbul,istanbul
2022,31.0,erkek,2000/08/07,konya,ankara
2022,31.0,erkek,2002/04/10,balikesir,ankara
2022,31.0,erkek,2002/02/04,bursa,istanbul
2022,31.0,kadin,1998/05/05,erzurum,erzurum
2022,31.0,kadin,2000/05/27,edirne,edirne
2022,31.0,kadin,2001/09/25,corum,izmir
2022,31.0,kadin,2002/06/12,hatay,hatay
2022,31.0,kadin,1999/01/02,eskisehir,eskisehir
2022,31.0,erkek,2002/01/25,istanbul,istanbul
2022,31.0,kadin,2000/07/27,konya,ankara
2022,31.0,kadin,2002/02/12,agri,istanbul
2022,31.0,erkek,2003/11/03,istanbul,istanbul
2022,31.0,kadin,2000/09/16,istanbul,istanbul
2022,31.0,kadin,2000/09/10,istanbul,istanbul
2022,31.0,kadin,2001/06/11,istanbul,istanbul
2022,31.0,erkek,2001/04/02,izmir,izmir
2022,31.0,kadin,1999/10/29,antalya,aydin
2022,31.0,kadin,2002/01/20,sanliurfa,sanliurfa
2022,31.0,kadin,2001/07/27,balikesir,istanbul
2022,31.0,kadin,2002/08/04,balikesir,istanbul
2022,30.0,kadin,2001/01/06,kirklareli,antalya
2022,30.0,kadin,2000/04/21,istanbul,
2022,30.0,kadin,2001/03/02,istanbul,istanbul
2022,30.0,kadin,1998/05/02,istanbul,kocaeli
2022,30.0,erkek,1998/07/25,ankara,ankara
2022,30.0,kadin,1999/03/09,bursa,kocaeli
2022,30.0,kadin,2002/04/18,izmir,izmir
2022,30.0,erkek,1999/09/23,kocaeli,izmir
2022,30.0,kadin,2000/08/10,ordu,istanbul
2022,30.0,erkek,2002/10/31,ankara,ankara
2022,30.0,erkek,2001/07/05,bolu,istanbul
2022,30.0,erkek,1999/04/08,ankara,ankara
2022,30.0,kadin,2002/01/05,kayseri,istanbul
2022,30.0,kadin,1999/02/07,adiyaman,istanbul
2022,30.0,kadin,2001/04/12,sakarya,izmir
2022,30.0,kadin,2000/04/13,kirsehir,bursa
2022,30.0,kadin,1998/05/12,diyarbakir,diyarbakir
2022,30.0,erkek,2000/02/11,igdir,kayseri
2022,30.0,erkek,2002/12/21,bingol,adana
2022,30.0,erkek,1998/11/10,istanbul,istanbul
2022,30.0,erkek,1999/02/21,diyarbakir,diyarbakir
2022,30.0,erkek,2001/04/28,bursa,trabzon
2022,30.0,kadin,1998/09/14,ankara,ankara
2022,30.0,erkek,2003/10/01,izmir,izmir
2022,30.0,kadin,2002/03/10,erzurum,erzincan
2022,30.0,kadin,2000/04/17,sanliurfa,sanliurfa
2022,30.0,kadin,1998/12/05,adiyaman,gaziantep
2022,30.0,erkek,1999/05/17,samsun,istanbul
2022,30.0,kadin,2002/09/04,mus,adana
2022,30.0,kadin,2000/01/08,mardin,mardin
2022,30.0,erkek,2001/10/09,batman,antalya
2022,30.0,erkek,2003/08/22,istanbul,bilecik
2022,30.0,erkek,1999/12/25,ordu,bursa
2022,30.0,erkek,2002/09/12,ankara,ankara
2022,30.0,erkek,2002/07/22,hatay,hatay
2022,30.0,erkek,2002/07/13,diyarbakir,diyarbakir
2022,30.0,erkek,2003/01/01,mugla,mugla
2022,30.0,erkek,2002/01/08,adiyaman,ankara
2022,30.0,kadin,2003/09/01,denizli,denizli
2022,30.0,erkek,2002/01/25,gaziantep,adiyaman
2022,30.0,erkek,2002/06/19,nigde,izmir
2022,30.0,kadin,2001/09/03,van,van
2022,30.0,kadin,1998/03/13,van,samsun
2022,30.0,erkek,1999/02/02,sanliurfa,izmir
2022,30.0,kadin,1998/01/18,agri,istanbul
2022,30.0,erkek,2002/02/06,kastamonu,istanbul
2022,30.0,kadin,2001/07/21,konya,konya
2022,30.0,kadin,2002/02/25,aydin,aydin
2022,30.0,kadin,2002/09/22,konya,istanbul
2022,30.0,kadin,2002/10/23,mugla,denizli
2022,30.0,erkek,2002/01/02,tekirdag,tekirdag
2022,30.0,erkek,2003/09/03,gaziantep,gaziantep
2022,30.0,kadin,2002/01/01,istanbul,ankara
2022,30.0,kadin,2002/10/21,samsun,istanbul
2022,30.0,erkek,2003/02/07,mus,mus
2022,30.0,erkek,2003/08/24,bursa,bursa
2022,30.0,erkek,2001/01/30,ankara,konya
2022,30.0,kadin,2000/01/01,ankara,ankara
2022,30.0,erkek,2003/03/06,istanbul,istanbul
2022,30.0,erkek,2002/11/14,istanbul,istanbul
2022,30.0,erkek,2001/08/28,karabuk,kayseri
2022,30.0,erkek,2001/01/01,mardin,mardin
2022,30.0,kadin,2000/03/04,elazig,malatya
2022,30.0,erkek,1999/03/17,izmir,konya
2022,30.0,kadin,2000/01/17,adana,istanbul
2022,30.0,erkek,1999/11/24,van,denizli
2022,30.0,erkek,1998/06/28,sanliurfa,gaziantep
2022,30.0,kadin,1999/02/06,samsun,istanbul
2022,30.0,erkek,2000/02/28,istanbul,istanbul
2022,30.0,kadin,2000/01/10,adana,duzce
2022,30.0,kadin,1999/12/22,istanbul,istanbul
2022,30.0,kadin,2002/06/01,ankara,ankara
2022,30.0,erkek,2000/02/24,usak,usak
2022,30.0,kadin,2002/07/09,istanbul,eskisehir
2022,30.0,kadin,2003/01/07,sirnak,diyarbakir
2022,30.0,erkek,2002/09/17,corum,istanbul
2022,30.0,kadin,2002/07/15,yozgat,ankara
2022,30.0,erkek,2003/02/20,hatay,hatay
2022,30.0,erkek,2000/07/01,gaziantep,gaziantep
2022,30.0,erkek,2003/06/13,manisa,istanbul
2022,30.0,kadin,1999/05/10,agri,kocaeli
2022,30.0,erkek,2002/05/21,van,istanbul
2022,30.0,kadin,2003/03/06,istanbul,istanbul
2022,30.0,kadin,1999/04/10,hatay,hatay
2022,30.0,kadin,2002/07/01,bolu,ankara
2022,30.0,kadin,2000/08/02,kocaeli,bursa
2022,30.0,kadin,2000/05/15,istanbul,istanbul
2022,30.0,erkek,2003/05/06,sanliurfa,istanbul
2022,30.0,kadin,2002/07/16,tokat,tokat
2022,30.0,erkek,1999/07/07,kirsehir,ankara
2022,30.0,erkek,1999/09/21,sivas,izmir
2022,30.0,erkek,2002/03/20,hatay,adana
2022,30.0,erkek,2002/09/05,manisa,manisa
2022,30.0,kadin,1998/04/22,konya,konya
2022,30.0,erkek,2001/04/11,samsun,sinop
2022,30.0,erkek,2001/09/05,kayseri,kayseri
2022,30.0,erkek,1999/01/01,antalya,ankara
2022,30.0,erkek,2001/10/06,hatay,eskisehir
2022,30.0,kadin,1999/10/20,istanbul,istanbul
2022,30.0,kadin,2001/04/05,istanbul,istanbul
2022,30.0,kadin,1999/08/16,mugla,istanbul
2022,30.0,kadin,1999/03/10,,elazig
2022,30.0,kadin,2001/01/26,balikesir,adana
2022,30.0,kadin,2002/11/05,tokat,istanbul
2022,30.0,kadin,1999/10/10,ankara,ankara
2022,30.0,kadin,2000/03/03,izmir,bursa
2022,30.0,kadin,2000/10/22,istanbul,
2022,30.0,erkek,2002/10/16,istanbul,istanbul
2022,30.0,erkek,2004/05/05,ankara,istanbul
2022,30.0,kadin,2002/04/08,kahramanmaras,istanbul
2022,30.0,kadin,2000/04/20,ankara,ankara
2022,30.0,kadin,2003/03/10,kars,kars
2022,30.0,erkek,2002/10/05,duzce,ankara
2022,30.0,erkek,2000/01/01,eskisehir,eskisehir
2022,30.0,erkek,2001/04/01,hakkari,tekirdag
2022,30.0,erkek,1999/12/27,hatay,antalya
2022,30.0,erkek,2002/11/19,usak,istanbul
2022,30.0,erkek,1998/12/19,gaziantep,eskisehir
2022,30.0,erkek,2000/05/31,kahramanmaras,malatya
2022,30.0,erkek,2000/10/27,giresun,bursa
2022,30.0,erkek,1999/01/05,istanbul,istanbul
2022,30.0,erkek,2003/02/10,gaziantep,gaziantep
2022,30.0,erkek,2002/08/01,samsun,ankara
2022,30.0,kadin,2000/10/30,ankara,ankara
2022,30.0,kadin,2001/04/04,izmir,ankara
2022,30.0,erkek,2002/06/25,bursa,istanbul
2022,30.0,kadin,2000/11/11,ankara,ankara
2022,30.0,kadin,2000/05/24,aksaray,istanbul
2022,30.0,erkek,2000/05/11,istanbul,istanbul
2022,30.0,kadin,1999/05/26,istanbul,istanbul
2022,30.0,erkek,2000/02/10,tokat,konya
2022,30.0,kadin,2001/01/01,isparta,mersin
2022,30.0,kadin,1999/05/05,van,istanbul
2022,30.0,erkek,2002/03/11,mersin,denizli
2022,30.0,erkek,2001/03/29,corum,trabzon
2022,30.0,erkek,2002/10/23,diyarbakir,izmir
2022,30.0,kadin,2000/03/08,eskisehir,ankara
2022,30.0,kadin,2001/06/30,diyarbakir,istanbul
2022,30.0,erkek,2002/01/16,aydin,istanbul
2022,30.0,erkek,2000/06/19,istanbul,istanbul
2022,30.0,erkek,1998/08/04,istanbul,istanbul
2022,30.0,kadin,2001/03/05,mersin,ankara
2022,30.0,erkek,2002/11/01,diyarbakir,diyarbakir
2022,30.0,kadin,2000/07/03,bartin,izmir
2022,30.0,erkek,2003/10/03,adana,istanbul
2022,30.0,kadin,2001/05/18,istanbul,istanbul
2022,30.0,erkek,2002/10/30,ankara,istanbul
2022,30.0,erkek,2000/11/10,adiyaman,adiyaman
2022,30.0,erkek,1999/09/12,sirnak,istanbul
2022,30.0,erkek,2001/03/16,bursa,bursa
2022,30.0,kadin,2000/10/23,canakkale,canakkale
2022,30.0,kadin,2001/10/10,adana,ankara
2022,30.0,kadin,2002/12/12,agri,agri
2022,30.0,kadin,1998/04/27,sivas,eskisehir
2022,30.0,kadin,2001/05/01,istanbul,istanbul
2022,30.0,kadin,1999/02/19,kastamonu,kastamonu
2022,30.0,kadin,2001/09/02,konya,canakkale
2022,30.0,erkek,2000/08/11,kocaeli,istanbul
2022,30.0,erkek,2000/11/08,izmir,izmir
2022,30.0,erkek,2003/08/21,afyonkarahisar,istanbul
2022,30.0,kadin,2001/01/03,bursa,eskisehir
2022,30.0,kadin,2001/02/12,hatay,ankara
2022,30.0,erkek,2001/08/11,istanbul,istanbul
2022,30.0,kadin,2001/07/27,adiyaman,istanbul
2022,30.0,kadin,2000/06/10,istanbul,istanbul
2022,30.0,erkek,2000/01/24,istanbul,istanbul
2022,30.0,kadin,2000/06/29,tokat,istanbul
2022,30.0,erkek,2000/03/28,hatay,hatay
2022,29.0,erkek,2001/01/29,ankara,ankara
2022,29.0,kadin,2002/08/23,istanbul,istanbul
2022,29.0,erkek,2000/02/15,samsun,ankara
2022,29.0,kadin,2001/08/02,ankara,ankara
2022,29.0,kadin,2002/08/23,kutahya,bursa
2022,29.0,kadin,1999/05/15,kayseri,kayseri
2022,29.0,kadin,1999/08/01,istanbul,istanbul
2022,29.0,kadin,1999/01/01,adana,adana
2022,29.0,kadin,2002/04/13,ankara,istanbul
2022,29.0,kadin,2002/06/30,afyonkarahisar,istanbul
2022,29.0,erkek,2003/01/01,antalya,istanbul
2022,29.0,kadin,2001/03/18,samsun,samsun
2022,29.0,kadin,2000/12/13,istanbul,istanbul
2022,29.0,kadin,2001/06/05,izmir,eskisehir
2022,29.0,kadin,2000/09/26,izmir,izmir
2022,29.0,kadin,1999/07/28,duzce,istanbul
2022,29.0,erkek,2003/06/05,ankara,ankara
2022,29.0,kadin,2000/05/06,manisa,izmir
2022,29.0,kadin,2001/12/12,istanbul,istanbul
2022,29.0,kadin,2000/08/07,istanbul,kocaeli
2022,29.0,erkek,2001/03/14,istanbul,eskisehir
2022,29.0,erkek,1998/09/11,istanbul,istanbul
2022,29.0,kadin,2002/08/13,istanbul,istanbul
2022,29.0,erkek,2003/11/30,agri,istanbul
2022,29.0,kadin,2000/06/01,batman,istanbul
2022,29.0,erkek,2000/02/03,siirt,istanbul
2022,29.0,kadin,2000/06/12,erzurum,erzurum
2022,29.0,kadin,1999/08/22,mardin,sanliurfa
2022,29.0,erkek,2002/04/09,gaziantep,balikesir
2022,29.0,erkek,1998/01/01,sanliurfa,izmir
2022,29.0,erkek,2000/11/16,sanliurfa,istanbul
2022,29.0,erkek,2000/07/31,manisa,denizli
2022,29.0,erkek,2002/09/12,bitlis,istanbul
2022,29.0,kadin,2002/02/01,batman,ankara
2022,29.0,kadin,2001/06/15,agri,agri
2022,29.0,kadin,2001/11/15,istanbul,istanbul
2022,29.0,erkek,2002/11/04,hakkari,malatya
2022,29.0,kadin,2003/07/03,ankara,ankara
2022,29.0,kadin,2002/08/12,izmir,izmir
2022,29.0,erkek,2001/02/14,izmir,izmir
2022,29.0,kadin,2002/07/19,adana,bursa
2022,29.0,kadin,2000/12/17,istanbul,istanbul
2022,29.0,kadin,2000/06/10,agri,igdir
2022,29.0,erkek,1997/12/10,mus,samsun
2022,29.0,kadin,2002/03/15,van,van
2022,29.0,erkek,2001/02/18,adana,adana
2022,29.0,kadin,2003/01/20,antalya,istanbul
2022,29.0,erkek,1998/09/20,sanliurfa,kocaeli
2022,29.0,erkek,2000/01/18,adana,istanbul
2022,29.0,kadin,2002/05/14,hatay,hatay
2022,29.0,kadin,2000/04/24,kahramanmaras,burdur
2022,29.0,kadin,2001/01/25,antalya,istanbul
2022,29.0,erkek,2002/01/01,ankara,ankara
2022,29.0,kadin,2002/02/08,giresun,ankara
2022,29.0,erkek,1999/11/05,istanbul,tekirdag
2022,29.0,kadin,1999/06/23,diyarbakir,mugla
2022,29.0,erkek,2002/06/20,canakkale,istanbul
2022,29.0,erkek,2000/02/03,ordu,ordu
2022,29.0,kadin,2000/07/03,izmir,izmir
2022,29.0,kadin,2001/01/11,batman,istanbul
2022,29.0,kadin,2002/08/06,izmir,balikesir
2022,29.0,erkek,2001/11/16,hakkari,istanbul
2022,29.0,kadin,2001/04/25,isparta,istanbul
2022,29.0,kadin,2003/11/03,istanbul,istanbul
2022,29.0,erkek,2002/08/04,kirikkale,tekirdag
2022,29.0,erkek,2001/08/10,sirnak,sirnak
2022,29.0,kadin,2000/09/01,istanbul,istanbul
2022,29.0,kadin,1999/04/07,trabzon,bursa
2022,29.0,kadin,1999/06/18,ardahan,ardahan
2022,29.0,erkek,2003/05/05,siirt,erzincan
2022,29.0,erkek,2002/07/03,kars,kars
2022,29.0,kadin,2001/03/19,manisa,antalya
2022,29.0,kadin,2002/05/30,van,mus
2022,29.0,erkek,2001/11/08,samsun,samsun
2022,29.0,erkek,2003/02/20,,istanbul
2022,29.0,kadin,2002/01/01,agri,agri
2022,29.0,erkek,1999/02/13,gaziantep,gaziantep
2022,29.0,kadin,2000/03/01,gaziantep,gaziantep
2022,29.0,kadin,2001/01/26,izmir,izmir
2022,29.0,kadin,2002/07/20,hatay,istanbul
2022,29.0,erkek,2002/02/12,ankara,kirklareli
2022,29.0,erkek,2002/10/26,van,antalya
2022,29.0,kadin,2001/04/28,van,van
2022,29.0,kadin,2000/12/23,antalya,istanbul
2022,29.0,kadin,2002/06/02,kocaeli,kocaeli
2022,29.0,kadin,2000/04/29,amasya,amasya
2022,29.0,kadin,2002/08/15,istanbul,istanbul
2022,29.0,kadin,2003/02/26,bursa,bursa
2022,29.0,kadin,2001/05/14,rize,rize
2022,29.0,erkek,2000/10/16,kahramanmaras,istanbul
2022,29.0,kadin,1999/12/13,bilecik,ankara
2022,29.0,kadin,1998/01/12,osmaniye,istanbul
2022,29.0,erkek,2001/07/11,antalya,istanbul
2022,29.0,erkek,2000/01/17,adana,adana
2022,29.0,kadin,1998/09/20,erzurum,istanbul
2022,29.0,erkek,1999/09/18,mersin,eskisehir
2022,29.0,kadin,2000/12/01,istanbul,istanbul
2022,29.0,kadin,2000/05/20,van,tunceli
2022,29.0,kadin,2001/11/11,kocaeli,istanbul
2022,29.0,erkek,2001/09/03,mus,bursa
2022,29.0,kadin,2002/03/31,istanbul,istanbul
2022,29.0,kadin,2002/10/21,agri,balikesir
2022,29.0,erkek,1999/09/01,konya,istanbul
2022,29.0,kadin,2002/08/08,istanbul,istanbul
2022,29.0,kadin,2000/08/08,bitlis,bitlis
2022,29.0,kadin,2001/04/20,bursa,bursa
2022,29.0,erkek,1999/09/20,van,van
2022,29.0,erkek,2003/08/31,bursa,ankara
2022,29.0,erkek,1999/02/08,ankara,istanbul
2022,29.0,kadin,2001/05/05,konya,ankara
2022,29.0,kadin,2003/01/06,hatay,hatay
2022,29.0,kadin,2002/09/08,mersin,mersin
2022,29.0,erkek,2000/01/01,ankara,ankara
2022,29.0,kadin,2000/03/08,sivas,konya
2022,29.0,kadin,2000/09/26,kirklareli,istanbul
2022,29.0,erkek,2003/08/04,ankara,istanbul
2022,29.0,erkek,2001/10/01,elazig,elazig
2022,29.0,erkek,2001/01/31,adana,istanbul
2022,29.0,kadin,2003/12/17,istanbul,istanbul
2022,29.0,kadin,2001/09/29,sanliurfa,sanliurfa
2022,29.0,kadin,2001/07/25,ankara,istanbul
2022,29.0,erkek,2003/10/24,istanbul,istanbul
